Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
East Coast Parkway,2020,12,2020,3,21,1,28.1,30.2,26.6,9.4,33.8
East Coast Parkway,2020,13,2020,3,22,0.8,27.9,30.5,26.6,10.1,34.6
East Coast Parkway,2020,13,2020,3,23,2.4,27.2,29.4,25.1,7.2,28.1
East Coast Parkway,2020,13,2020,3,24,0.4,28.2,31.4,25.6,9.4,44.3
East Coast Parkway,2020,13,2020,3,25,0,28.5,32,26.3,10.8,36
East Coast Parkway,2020,13,2020,3,26,0,29.2,32.4,27.2,10.8,37.8
East Coast Parkway,2020,13,2020,3,27,0,29,32,27,11.9,45.7
East Coast Parkway,2020,13,2020,3,28,0,28.8,32.3,26.8,10.8,35.6
East Coast Parkway,2020,14,2020,3,29,0,29,32.1,26.9,12.6,56.5
East Coast Parkway,2020,14,2020,3,30,0,28.7,32.2,26.4,11.5,36
East Coast Parkway,2020,14,2020,3,31,0,29.1,32.4,27.1,11.5,36.4
East Coast Parkway,2020,14,2020,4,1,0,28.7,30.9,26.4,11.8,35
East Coast Parkway,2020,14,2020,4,2,16.2,28.7,33,25.7,10,45.7
East Coast Parkway,2020,14,2020,4,3,5,28.6,32.3,25.2,9.8,53.7
East Coast Parkway,2020,14,2020,4,4,0,29.6,33.1,27.2,8.4,41.5
East Coast Parkway,2020,15,2020,4,5,0,29.2,32.5,27.3,9,43.9
East Coast Parkway,2020,15,2020,4,6,0,28.7,31.3,26.8,7.8,39.6
East Coast Parkway,2020,15,2020,4,7,46.6,27.4,29.6,23.5,10.2,44.6
East Coast Parkway,2020,15,2020,4,8,0.2,28.5,31.2,26.7,9.6,33.5
East Coast Parkway,2020,15,2020,4,9,0,28.9,32.5,26.7,8.8,41.1
East Coast Parkway,2020,15,2020,4,10,0,28.7,30.8,26.1,10,33.9
East Coast Parkway,2020,15,2020,4,11,0,28.9,31.5,27.5,9.4,42.4
East Coast Parkway,2020,16,2020,4,12,0,29,31.7,27.5,7.9,49.6
East Coast Parkway,2020,16,2020,4,13,0,29.4,32.3,27.7,8.6,32
East Coast Parkway,2020,16,2020,4,14,0,29.5,32.5,27.6,9.8,41.5
East Coast Parkway,2020,16,2020,4,15,0,29.5,32.5,27.2,9.1,44.3
East Coast Parkway,2020,16,2020,4,16,0,29.4,32.9,27.4,9.9,47.6
East Coast Parkway,2020,16,2020,4,17,0,29.2,32.2,27.1,8.9,33.2
East Coast Parkway,2020,16,2020,4,18,0,29.3,32.2,27.2,11.5,42
East Coast Parkway,2020,17,2020,4,19,0,29.4,32.3,27.6,13,35.2
East Coast Parkway,2020,17,2020,4,20,0,29.5,32,27.7,13.9,41.1
East Coast Parkway,2020,17,2020,4,21,0,29.5,31.2,28,10,32
East Coast Parkway,2020,17,2020,4,22,0,29.6,31.2,27.9,12.9,39.3
East Coast Parkway,2020,17,2020,4,23,0,29.2,31.3,27.7,8.9,36.3
East Coast Parkway,2020,17,2020,4,24,1.4,28.1,31.4,25.8,6.9,46.1
East Coast Parkway,2020,17,2020,4,25,52.6,27.8,31.3,24.2,6.9,41.1
East Coast Parkway,2020,18,2020,4,26,0.4,28.1,29.7,27,6.2,23.7
East Coast Parkway,2020,18,2020,4,27,10.6,27.6,29,24.6,10.7,47.6
East Coast Parkway,2020,18,2020,4,28,6.6,27.9,30.6,25.7,6.5,34.3
East Coast Parkway,2020,18,2020,4,29,96.2,28.1,30.3,24.7,9.6,33.5
East Coast Parkway,2020,18,2020,4,30,43.2,27.2,30,24.6,9.5,35.2
East Coast Parkway,2020,18,2020,5,1,21.6,26.8,30.1,25,9.9,34.3
East Coast Parkway,2020,18,2020,5,2,0,28.5,32.4,26.2,7.3,28.9
East Coast Parkway,2020,19,2020,5,3,1.2,28.5,30.6,26.5,8.3,27.8
East Coast Parkway,2020,19,2020,5,4,5,28,30,26,6.7,32
East Coast Parkway,2020,19,2020,5,5,2.4,28.4,31.3,26.1,7.5,55
East Coast Parkway,2020,19,2020,5,6,16.4,28.3,29.7,23.6,13.7,47.8
East Coast Parkway,2020,19,2020,5,7,0,29.8,31.9,28.6,10.4,28.9
East Coast Parkway,2020,19,2020,5,8,24,29,31,24.4,17.1,44.6
East Coast Parkway,2020,19,2020,5,9,0,30.3,32.2,29,15.2,30.9
East Coast Parkway,2020,20,2020,5,10,12.8,29.8,30.4,27.5,19.1,48.9
East Coast Parkway,2020,20,2020,5,11,16.2,29.3,30.2,24.8,17.9,49.6
East Coast Parkway,2020,20,2020,5,12,0,29.8,31.6,29.3,15.5,33.2
East Coast Parkway,2020,20,2020,5,13,8.8,28.2,30.1,24.9,11.4,63
East Coast Parkway,2020,20,2020,5,14,0,28.8,32.2,26.3,8.3,65.9
East Coast Parkway,2020,20,2020,5,15,0,29.5,31.1,27.6,11.3,33.5
East Coast Parkway,2020,20,2020,5,16,0,29.9,30.8,28.7,14.9,46.1
East Coast Parkway,2020,21,2020,5,17,9.6,29,31,25.9,10.7,54.8
East Coast Parkway,2020,21,2020,5,18,0.6,29.2,31.2,26.2,15.1,32
East Coast Parkway,2020,21,2020,5,19,10,29.9,31.9,27.1,10.8,38.9
East Coast Parkway,2020,21,2020,5,20,21,28.8,30.6,24.8,11.3,35.2
East Coast Parkway,2020,21,2020,5,21,0,29.5,32.1,27.2,7.5,30.2
East Coast Parkway,2020,21,2020,5,22,17.8,28.3,30.9,25.1,8.2,48.2
East Coast Parkway,2020,21,2020,5,23,4.4,28.1,30,26.3,10.6,41.1
East Coast Parkway,2020,22,2020,5,24,0,29.8,31.2,27.8,11,29.8
East Coast Parkway,2020,22,2020,5,25,0,29.9,31.4,28.1,11.5,46.1
East Coast Parkway,2020,22,2020,5,26,7.6,29.8,32.4,26.5,9.7,28.9
East Coast Parkway,2020,22,2020,5,27,9.2,28.1,30.3,24.8,9.7,52.2
East Coast Parkway,2020,22,2020,5,28,5,29.7,30.7,28.2,15,43.2
East Coast Parkway,2020,22,2020,5,29,0,29.6,31.1,27.9,12.2,47.8
East Coast Parkway,2020,22,2020,5,30,0.4,29.1,31.5,27.7,NA,39.3
East Coast Parkway,2020,23,2020,5,31,0,28.9,30.8,27.4,10,47.8
East Coast Parkway,2020,23,2020,6,1,15.4,27.4,29,24.8,12.6,61.9
East Coast Parkway,2020,23,2020,6,2,0,29.2,31,26.2,11,38.9
East Coast Parkway,2020,23,2020,6,3,0,29.4,31.6,27.3,15.4,37.8
East Coast Parkway,2020,23,2020,6,4,40.4,28.3,30.8,24.6,16.6,51.1
East Coast Parkway,2020,23,2020,6,5,18.2,28.2,29.6,25.6,21,50
East Coast Parkway,2020,23,2020,6,6,2.6,28.3,29.6,25.7,16.4,56.5
East Coast Parkway,2020,24,2020,6,7,0,29.7,31.5,28.6,13.5,52.2
East Coast Parkway,2020,24,2020,6,8,1.6,29.5,31.1,27.4,12.2,35.6
East Coast Parkway,2020,24,2020,6,9,0,30.1,31.5,29.3,22,43.2
East Coast Parkway,2020,24,2020,6,10,0,29.9,31.5,27.2,24.5,47.2
East Coast Parkway,2020,24,2020,6,11,0,29.4,31.1,27.1,12.7,39.6
East Coast Parkway,2020,24,2020,6,12,0,29.4,30.2,28.3,15.8,34.6
East Coast Parkway,2020,24,2020,6,13,8,27,29,24.9,14,52.2
East Coast Parkway,2020,25,2020,6,14,27.8,28.3,31.1,24.5,13.3,67.6
East Coast Parkway,2020,25,2020,6,15,0,29.8,31,28.5,19.8,43.9
East Coast Parkway,2020,25,2020,6,16,4.4,28.5,30.4,26.6,11.8,40.4
East Coast Parkway,2020,25,2020,6,17,41.2,27.1,28.7,23.8,10.7,47.6
East Coast Parkway,2020,25,2020,6,18,0.8,27.8,29,26.4,10.8,34.3
East Coast Parkway,2020,25,2020,6,19,3.2,27.9,29.5,25.8,15.5,46.9
East Coast Parkway,2020,25,2020,6,20,17.6,27.4,29.2,23.8,15.4,67
East Coast Parkway,2020,26,2020,6,21,7.4,27.2,28.6,24.9,13.9,46.9
East Coast Parkway,2020,26,2020,6,22,23.4,27.6,29,24.3,16.3,59.1
East Coast Parkway,2020,26,2020,6,23,34.4,26.9,28.5,23.3,17.7,58.7
East Coast Parkway,2020,26,2020,6,24,1,27.6,28.6,26,21.8,54.8
East Coast Parkway,2020,26,2020,6,25,0,28.7,30.4,26.5,21.9,44.6
East Coast Parkway,2020,26,2020,6,26,0,29,30.9,26.9,20.1,54.4
East Coast Parkway,2020,26,2020,6,27,0,29.3,30.2,28.5,30.4,48.9
East Coast Parkway,2020,27,2020,6,28,15.2,29.4,30.6,23.2,24.3,86.7
East Coast Parkway,2020,27,2020,6,29,0,29.3,30.5,28.1,26.6,57.2
East Coast Parkway,2020,27,2020,6,30,1,29.3,30.8,27.6,28.2,55.7
Jurong (West),2020,1,2019,12,29,4.6,27.1,31.9,24.6,9,38.9
Jurong (West),2020,1,2019,12,30,0,27.6,32.4,24.6,9,28.8
Jurong (West),2020,1,2019,12,31,0,27.3,32.2,24.3,9.7,34.9
Jurong (West),2020,1,2020,1,1,0,27.2,31.4,24.3,9.4,36.7
Jurong (West),2020,1,2020,1,2,0,27,30.6,24,8.6,32.8
Jurong (West),2020,1,2020,1,3,2.8,26.9,31.2,24.7,9,35.3
Jurong (West),2020,1,2020,1,4,0.2,26.6,30.5,24.3,7.9,34.6
Jurong (West),2020,2,2020,1,5,0,27.3,32.2,24.1,10.4,33.8
Jurong (West),2020,2,2020,1,6,11.6,25.9,32.1,23.1,10.4,37.4
Jurong (West),2020,2,2020,1,7,3.2,26,30.7,23,10.4,32.8
Jurong (West),2020,2,2020,1,8,0.8,27,31.2,24.6,9,38.2
Jurong (West),2020,2,2020,1,9,0,27.2,31.7,25.1,9.7,33.5
Jurong (West),2020,2,2020,1,10,11,26.3,30.7,24,6.8,29.5
Jurong (West),2020,2,2020,1,11,0,27.3,30.5,24.3,6.1,23
Jurong (West),2020,3,2020,1,12,9.6,26.9,31.8,24.5,6.8,24.1
Jurong (West),2020,3,2020,1,13,0,27,32.1,23.8,7.9,25.6
Jurong (West),2020,3,2020,1,14,0,27.3,32,24.1,9.4,32.8
Jurong (West),2020,3,2020,1,15,0,27,31.3,24.5,8.3,25.9
Jurong (West),2020,3,2020,1,16,8,26.9,31.6,25.2,7.6,29.9
Jurong (West),2020,3,2020,1,17,0,27.6,33.1,24.2,8.3,29.9
Jurong (West),2020,3,2020,1,18,28.2,26.8,32.2,24.7,7.6,32.8
Jurong (West),2020,4,2020,1,19,0,27.8,32.5,25.3,9,30.6
Jurong (West),2020,4,2020,1,20,6.6,27,31.3,24.9,9,32.8
Jurong (West),2020,4,2020,1,21,14,25.6,27.9,23.5,8.6,38.5
Jurong (West),2020,4,2020,1,22,0,27.6,31.7,24.8,10.4,37.8
Jurong (West),2020,4,2020,1,23,0,27.5,32.2,24.5,8.6,31
Jurong (West),2020,4,2020,1,24,0,27.6,32.3,24.5,10.1,34.6
Jurong (West),2020,4,2020,1,25,0,27.8,33.7,24.3,8.6,24.1
Jurong (West),2020,5,2020,1,26,0.2,27.9,33.2,24.2,7.9,30.6
Jurong (West),2020,5,2020,1,27,0.2,27.8,33.8,25.8,6.5,25.2
Jurong (West),2020,5,2020,1,28,62,27.2,32.9,24.5,7.2,29.2
Jurong (West),2020,5,2020,1,29,83.4,25.4,30.2,22.9,6.8,37.4
Jurong (West),2020,5,2020,1,30,0,26.9,32.5,23,7.6,24.8
Jurong (West),2020,5,2020,1,31,0,27.7,31.5,25.5,9.7,33.8
Jurong (West),2020,5,2020,2,1,0,27.8,31.7,25.6,10.4,36
Jurong (West),2020,6,2020,2,2,0,27.3,31,25.6,11.9,40.3
Jurong (West),2020,6,2020,2,3,0,27.4,32.3,24.1,10.4,34.6
Jurong (West),2020,6,2020,2,4,0,27.2,32.5,23.9,8.6,26.6
Jurong (West),2020,6,2020,2,5,0,27.3,33.2,23.7,9,29.9
Jurong (West),2020,6,2020,2,6,0,27.9,32.3,24.9,10.1,30.6
Jurong (West),2020,6,2020,2,7,0,27.6,32.3,25.2,11.9,39.6
Jurong (West),2020,6,2020,2,8,0,27.2,31.9,23.9,7.6,25.6
Jurong (West),2020,7,2020,2,9,11.6,25.7,29.8,22.9,6.5,35.3
Jurong (West),2020,7,2020,2,10,53,25.4,31.4,22.8,6.1,32
Jurong (West),2020,7,2020,2,11,9.2,26.1,29.6,24.4,6.5,32
Jurong (West),2020,7,2020,2,12,0,27.4,32.6,24.3,8.3,27.4
Jurong (West),2020,7,2020,2,13,1.4,27.6,32.2,25.4,7.9,33.8
Jurong (West),2020,7,2020,2,14,1.6,27.7,32.8,25.3,7.6,33.8
Jurong (West),2020,7,2020,2,15,0,28,33.9,24.5,5.8,25.2
Jurong (West),2020,8,2020,2,16,0,27.7,31.9,25.6,5.8,29.2
Jurong (West),2020,8,2020,2,17,0,28.2,34.1,25.1,9,35.6
Jurong (West),2020,8,2020,2,18,0.2,26.5,30.3,24.3,9.4,38.2
Jurong (West),2020,8,2020,2,19,0.8,27.8,32.4,25.3,11.2,38.2
Jurong (West),2020,8,2020,2,20,0,27.4,31.6,25.1,11.2,38.2
Jurong (West),2020,8,2020,2,21,7.2,26.1,29.6,23.7,9.7,47.9
Jurong (West),2020,8,2020,2,22,0,27.5,31.1,25.1,12.6,44.3
Jurong (West),2020,9,2020,2,23,0,27.5,31.2,25.2,13,44.6
Jurong (West),2020,9,2020,2,24,0.6,26.7,30.4,24.9,11.2,43.9
Jurong (West),2020,9,2020,2,25,0,27.7,33,24.6,10.1,31.7
Jurong (West),2020,9,2020,2,26,0,27.9,32.3,24.6,10.1,33.1
Jurong (West),2020,9,2020,2,27,0,28,32.8,24.9,10.1,35.3
Jurong (West),2020,9,2020,2,28,0,28.1,33.2,25.2,10.8,33.1
Jurong (West),2020,9,2020,2,29,0,28,33.1,24.8,10.4,34.2
Jurong (West),2020,10,2020,3,1,0,28.2,34,24.8,9.4,30.2
Jurong (West),2020,10,2020,3,2,0,28,33.8,24.3,9,30.6
Jurong (West),2020,10,2020,3,3,0,28.2,32.6,25,10.1,33.8
Jurong (West),2020,10,2020,3,4,1.4,27.8,33.8,25.3,7.9,29.9
Jurong (West),2020,10,2020,3,5,11,26.8,30.1,24.7,6.5,28.1
Jurong (West),2020,10,2020,3,6,0.2,27.4,31.4,24.4,5.4,22.7
Jurong (West),2020,10,2020,3,7,9.8,27.3,33.5,23.5,5.8,43.6
Jurong (West),2020,11,2020,3,8,5.6,27.6,33.9,25.2,6.5,27.7
Jurong (West),2020,11,2020,3,9,0,28.6,33.8,25.6,5,22.7
Jurong (West),2020,11,2020,3,10,0,28.9,34.3,26,6.5,28.1
Jurong (West),2020,11,2020,3,11,1.4,28.7,33.2,26,7.6,28.4
Jurong (West),2020,11,2020,3,12,0,28.4,33.4,25.3,8.3,31.3
Jurong (West),2020,11,2020,3,13,0,29.1,34.5,25.5,7.2,23.8
Jurong (West),2020,11,2020,3,14,0,29.1,33.5,26.4,7.6,27.4
Jurong (West),2020,12,2020,3,15,0,29,33.6,26.4,8.6,30.6
Jurong (West),2020,12,2020,3,16,0,28.6,32.8,26.6,9.4,38.2
Jurong (West),2020,12,2020,3,17,0,28.6,33.2,25.5,10.4,34.9
Jurong (West),2020,12,2020,3,18,10.8,27.5,33.3,24.3,7.6,33.5
Jurong (West),2020,12,2020,3,19,0,28.1,33.3,25,5.8,23
Jurong (West),2020,12,2020,3,20,0,28.1,33.4,25.9,6.8,26.6
Jurong (West),2020,12,2020,3,21,11.2,27.6,32.9,25.1,6.8,28.1
Jurong (West),2020,13,2020,3,22,22.6,26.9,33.4,22,5.4,45.4
Jurong (West),2020,13,2020,3,23,25.4,25.7,29.8,23.6,5,35.6
Jurong (West),2020,13,2020,3,24,0,27.8,33.8,24.5,6.8,33.8
Jurong (West),2020,13,2020,3,25,26,27.3,33.5,24.1,5.4,31.3
Jurong (West),2020,13,2020,3,26,1.4,28.1,33.6,25.3,6.5,25.2
Jurong (West),2020,13,2020,3,27,10.4,27.7,34.3,24.6,5.8,31.7
Jurong (West),2020,13,2020,3,28,0,28.7,34.7,25.2,6.5,23.4
Jurong (West),2020,14,2020,3,29,0,28.9,34.4,26.1,7.2,25.6
Jurong (West),2020,14,2020,3,30,0,28.9,33.3,25.9,6.8,26.3
Jurong (West),2020,14,2020,3,31,0,29.4,35,26.4,6.1,23.8
Jurong (West),2020,14,2020,4,1,0,29.2,34.2,25.9,5.4,27.8
Jurong (West),2020,14,2020,4,2,17,28.2,35,24.4,5.5,45.4
Jurong (West),2020,14,2020,4,3,38.6,27.5,32.6,23.8,5.5,30.9
Jurong (West),2020,14,2020,4,4,4,28.1,32.8,25.7,5.4,24.8
Jurong (West),2020,15,2020,4,5,3,27.4,33.6,24.6,5.7,43.5
Jurong (West),2020,15,2020,4,6,4.6,26.9,31.8,24.9,4.9,23.3
Jurong (West),2020,15,2020,4,7,71.8,26.7,31.4,22.9,5.5,35.6
Jurong (West),2020,15,2020,4,8,23.4,27.6,34.6,24,6,31.3
Jurong (West),2020,15,2020,4,9,0.2,28.6,35,25.1,6.8,30.9
Jurong (West),2020,15,2020,4,10,0,28.7,32.9,25,6.5,25.9
Jurong (West),2020,15,2020,4,11,0,28.6,32.8,26.5,6.3,25.2
Jurong (West),2020,16,2020,4,12,0.2,28.4,33.5,26,6.3,29.1
Jurong (West),2020,16,2020,4,13,2.6,27.6,32.6,25,5.5,25.9
Jurong (West),2020,16,2020,4,14,0,29.1,34.2,26.2,6.8,26.7
Jurong (West),2020,16,2020,4,15,0,29.3,34.3,26.1,7.3,32.4
Jurong (West),2020,16,2020,4,16,0,29.3,33.9,26,7.1,24.4
Jurong (West),2020,16,2020,4,17,0,29.4,34.8,26,6.4,26.3
Jurong (West),2020,16,2020,4,18,6.4,28.9,33.9,25.7,6.6,36.7
Jurong (West),2020,17,2020,4,19,0,30.1,35.2,27.1,6.8,26.7
Jurong (West),2020,17,2020,4,20,0,30,35.1,26.9,7.8,29.8
Jurong (West),2020,17,2020,4,21,12.2,28.4,35,24.5,5.2,35.2
Jurong (West),2020,17,2020,4,22,0.2,29.2,34.3,26.6,6.7,29.4
Jurong (West),2020,17,2020,4,23,8,27.6,33.8,25.6,4.5,23.7
Jurong (West),2020,17,2020,4,24,67.2,26.8,33.8,23.3,5.2,36.7
Jurong (West),2020,17,2020,4,25,15.8,26.9,32.8,24.5,4.7,30.2
Jurong (West),2020,18,2020,4,26,0.2,26.6,31.4,25.2,4.8,28.9
Jurong (West),2020,18,2020,4,27,7.8,26.6,29.6,24.2,5.9,35.2
Jurong (West),2020,18,2020,4,28,0,27.6,31.2,25,6.7,23.3
Jurong (West),2020,18,2020,4,29,16.4,28,32.7,25,6.3,32.4
Jurong (West),2020,18,2020,4,30,26.6,27.2,32.9,24.6,5.2,30.2
Jurong (West),2020,18,2020,5,1,12.6,26.6,30.3,24.4,6.5,26.7
Jurong (West),2020,18,2020,5,2,0,28,31.3,25.6,4.7,16.9
Jurong (West),2020,19,2020,5,3,1.6,28.2,32.7,25,5.4,29.1
Jurong (West),2020,19,2020,5,4,2.8,27.5,30,26,4.4,15.6
Jurong (West),2020,19,2020,5,5,0,28.4,33.8,25.4,5.2,29.8
Jurong (West),2020,19,2020,5,6,6.4,28,31.2,24,6.1,37.4
Jurong (West),2020,19,2020,5,7,0,29.6,34,26.8,5.5,25.2
Jurong (West),2020,19,2020,5,8,23.2,28.6,32.2,24.6,8,33.5
Jurong (West),2020,19,2020,5,9,0,30.5,34.1,28.2,8.4,26.7
Jurong (West),2020,20,2020,5,10,5.6,29.2,32.3,26.7,9.5,32.4
Jurong (West),2020,20,2020,5,11,7,28.9,31.8,25.3,7.8,31.3
Jurong (West),2020,20,2020,5,12,8.4,29.5,33,26.7,7.2,32
Jurong (West),2020,20,2020,5,13,25.4,27.4,30.9,23.8,6.9,43.5
Jurong (West),2020,20,2020,5,14,0,28.6,33.7,25.6,6,29.8
Jurong (West),2020,20,2020,5,15,0,29.4,33.1,26.3,7.2,27.8
Jurong (West),2020,20,2020,5,16,1.4,29.7,33.6,27.7,7.8,28.5
Jurong (West),2020,21,2020,5,17,39.4,27.9,31.7,23.9,6.4,42.8
Jurong (West),2020,21,2020,5,18,3.4,28.9,33.1,25.2,6.2,24.8
Jurong (West),2020,21,2020,5,19,0,30.4,34.1,28.1,5.5,23
Jurong (West),2020,21,2020,5,20,13.4,28.1,31.2,24.2,6,34.6
Jurong (West),2020,21,2020,5,21,0.6,28.4,34.3,26,5,28.5
Jurong (West),2020,21,2020,5,22,51.4,27.2,32.6,22.8,5,35
Jurong (West),2020,21,2020,5,23,0.2,26.9,29.9,25.3,5.1,21.3
Jurong (West),2020,22,2020,5,24,0,28.5,32.8,25.7,5,16.9
Jurong (West),2020,22,2020,5,25,19,28.6,34.5,26,5.4,26.3
Jurong (West),2020,22,2020,5,26,6.8,28.1,33.8,25.9,5.3,30.6
Jurong (West),2020,22,2020,5,27,0.4,27.8,31.5,25.8,5.2,42
Jurong (West),2020,22,2020,5,28,0.4,29,33.6,26.5,6.2,25.9
Jurong (West),2020,22,2020,5,29,1.8,27.6,31.2,26.1,5.5,27.4
Jurong (West),2020,22,2020,5,30,0.4,26.9,32.5,24.7,5.1,28.2
Jurong (West),2020,23,2020,5,31,0,28.2,32.7,25.7,5.8,25.2
Jurong (West),2020,23,2020,6,1,7.6,26.3,28.5,24.8,5.7,29.1
Jurong (West),2020,23,2020,6,2,12,27.9,33.2,24.6,4.7,29.1
Jurong (West),2020,23,2020,6,3,13,28.3,32.1,23.9,6.3,45
Jurong (West),2020,23,2020,6,4,78,28.2,32.1,23.2,7.4,45
Jurong (West),2020,23,2020,6,5,3,27.6,30.1,24.1,10.3,33.2
Jurong (West),2020,23,2020,6,6,3,26.6,29.1,23.6,5.2,28.9
Jurong (West),2020,24,2020,6,7,0,29.2,33.7,25.8,5,22.4
Jurong (West),2020,24,2020,6,8,0,29.5,33.7,26.8,5.3,23
Jurong (West),2020,24,2020,6,9,0,29.5,32.6,26.4,7.5,27.8
Jurong (West),2020,24,2020,6,10,37.2,28.7,33.1,23,8.2,32.8
Jurong (West),2020,24,2020,6,11,20.8,28,33,24,4.9,47.8
Jurong (West),2020,24,2020,6,12,0,28.5,31.4,26,5.5,25.2
Jurong (West),2020,24,2020,6,13,45.8,25.5,27.9,23.2,6.8,30.6
Jurong (West),2020,25,2020,6,14,0,27.8,31.8,24.7,6.3,25.9
Jurong (West),2020,25,2020,6,15,7.8,29.2,32.3,26.4,7.7,32.4
Jurong (West),2020,25,2020,6,16,14.8,27.1,30.8,24.4,4.6,30.6
Jurong (West),2020,25,2020,6,17,8.6,26.2,29,25,4.8,23.7
Jurong (West),2020,25,2020,6,18,0.2,27.1,30.7,24.9,6.1,26.3
Jurong (West),2020,25,2020,6,19,1.2,27.8,31.1,24.8,7.3,25.9
Jurong (West),2020,25,2020,6,20,49,25.7,28.5,23.7,6.6,41.1
Jurong (West),2020,26,2020,6,21,41.6,26.1,27.6,23.2,6.3,30.9
Jurong (West),2020,26,2020,6,22,2.6,26.8,28.9,24,7,34.3
Jurong (West),2020,26,2020,6,23,74,26.3,28.2,22.5,7.3,30.2
Jurong (West),2020,26,2020,6,24,20.6,26.6,27.6,24.8,8.9,33.5
Jurong (West),2020,26,2020,6,25,0,28.2,31.5,25.7,7.1,27.8
Jurong (West),2020,26,2020,6,26,0,28.7,31.8,26.5,7.4,29.1
Jurong (West),2020,26,2020,6,27,0,28.8,31.2,27.5,8.9,33.9
Jurong (West),2020,27,2020,6,28,0.2,29,31.8,27.6,9.5,36.3
Jurong (West),2020,27,2020,6,29,0,29.2,31.8,28.2,9.2,34.6
Jurong (West),2020,27,2020,6,30,0,29.3,32.3,27.5,10.9,31.7
Jurong Island,2020,1,2019,12,29,0,28.1,31.1,26.2,6.1,36.4
Jurong Island,2020,1,2019,12,30,0,28.6,32.9,26,5.4,27
Jurong Island,2020,1,2019,12,31,0,28.7,33.4,25.7,6.8,31
Jurong Island,2020,1,2020,1,1,0,28.5,32.3,25.7,6.8,38.9
Jurong Island,2020,1,2020,1,2,0,28.2,31.2,25.9,6.1,32.4
Jurong Island,2020,1,2020,1,3,0,28.6,32.9,26.3,6.5,40.3
Jurong Island,2020,1,2020,1,4,0,28,31.8,26,6.1,38.9
Jurong Island,2020,2,2020,1,5,0,28.8,33.5,25.6,7.2,34.9
Jurong Island,2020,2,2020,1,6,9.6,27.3,32.5,24.4,9,32.4
Jurong Island,2020,2,2020,1,7,2.6,27.2,31,24.1,9,37.1
Jurong Island,2020,2,2020,1,8,0.4,28.2,32.4,25.9,6.8,39.2
Jurong Island,2020,2,2020,1,9,0,28.5,32.3,26.6,6.1,33.8
Jurong Island,2020,2,2020,1,10,11,27.3,31.6,24.7,6.8,30.2
Jurong Island,2020,2,2020,1,11,0,28.4,31.4,25.8,5.8,22
Jurong Island,2020,3,2020,1,12,0,27.9,31.6,25.3,6.8,28.4
Jurong Island,2020,3,2020,1,13,0,28,32.5,25.3,6.1,27.4
Jurong Island,2020,3,2020,1,14,0,28.4,33.2,25.8,6.1,30.2
Jurong Island,2020,3,2020,1,15,0,28.3,31.6,25.9,5.4,31
Jurong Island,2020,3,2020,1,16,17.8,27.5,31.5,25.5,6.1,30.6
Jurong Island,2020,3,2020,1,17,0,28.5,32.6,25.7,6.5,31.7
Jurong Island,2020,3,2020,1,18,2.2,27.7,32,26.1,5.8,28.1
Jurong Island,2020,4,2020,1,19,0,28.4,32,26.4,7.2,38.2
Jurong Island,2020,4,2020,1,20,31.4,27.6,31.5,24.5,6.8,36.7
Jurong Island,2020,4,2020,1,21,11.6,27,28.6,24.2,6.1,43.2
Jurong Island,2020,4,2020,1,22,0,28.6,33.1,26,6.8,32.4
Jurong Island,2020,4,2020,1,23,6.6,27.9,31.1,25.9,6.1,29.9
Jurong Island,2020,4,2020,1,24,0,28.8,33.2,26,6.5,32.4
Jurong Island,2020,4,2020,1,25,0,28.5,32.5,25.7,8.6,36.7
Jurong Island,2020,5,2020,1,26,0,28.6,31.9,26,8.6,33.5
Jurong Island,2020,5,2020,1,27,0,28.5,31.8,26.8,7.6,31
Jurong Island,2020,5,2020,1,28,4.8,28.2,30.9,26.1,8.6,32.8
Jurong Island,2020,5,2020,1,29,185.2,26.4,29.9,23.4,6.1,37.8
Jurong Island,2020,5,2020,1,30,0.4,27.8,32.5,24.3,6.8,32
Jurong Island,2020,5,2020,1,31,0,28.6,32.1,26.8,7.2,39.2
Jurong Island,2020,5,2020,2,1,0,28.9,32.4,26.9,9,41
Jurong Island,2020,6,2020,2,2,0,28.4,31.8,26.7,7.6,43.2
Jurong Island,2020,6,2020,2,3,0,28.7,33.4,25.8,7.2,37.4
Jurong Island,2020,6,2020,2,4,0,28.2,32.2,25.6,6.8,29.2
Jurong Island,2020,6,2020,2,5,0,28.4,34.2,25.6,6.1,37.1
Jurong Island,2020,6,2020,2,6,3.8,28.4,33.7,26.5,7.2,33.5
Jurong Island,2020,6,2020,2,7,0,28.8,33.1,26.2,6.8,35.3
Jurong Island,2020,6,2020,2,8,0,28.1,33,25.3,5.4,24.5
Jurong Island,2020,7,2020,2,9,3.8,26.9,31.3,23.9,6.8,30.6
Jurong Island,2020,7,2020,2,10,13.4,26.9,31.7,23.5,6.5,30.6
Jurong Island,2020,7,2020,2,11,1.2,27.5,29.8,25.5,5.4,26.6
Jurong Island,2020,7,2020,2,12,0,28.2,31.2,26,9,35.6
Jurong Island,2020,7,2020,2,13,29,28,31.7,25.6,6.1,31.3
Jurong Island,2020,7,2020,2,14,0.4,28.6,32.9,26.4,6.8,31.7
