Station,Epiyear,Epiweek,Year,Month,Day,Daily_Rainfall_Total_mm,Mean_Temperature_degC,Maximum_Temperature_degC,Minimum_Temperature_degC,Mean_Wind_Speed_kmh,Max_Wind_Speed_kmh
Tai Seng,2012,12,2012,3,19,0,27.9,30.9,25.8,6.6,20.9
Tai Seng,2012,12,2012,3,20,0,28.4,31.4,25.9,6.2,22.7
Tai Seng,2012,12,2012,3,21,1.8,28.2,34,25.6,6.5,37.8
Tai Seng,2012,12,2012,3,22,20.6,27.5,31.8,23.6,5.5,26.3
Tai Seng,2012,12,2012,3,23,0,28.1,32.2,25.7,6.6,24.1
Tai Seng,2012,12,2012,3,24,0,28.4,32.5,26,6.4,25.9
Tai Seng,2012,13,2012,3,25,6.2,27.5,32.6,23.6,8.1,43.2
Tai Seng,2012,13,2012,3,26,6,27.7,31,25.8,8,33.5
Tai Seng,2012,13,2012,3,27,41.6,27.7,32.5,22.8,7,37.8
Tai Seng,2012,13,2012,3,28,2.2,27.9,31.6,26.1,5.8,27.7
Tai Seng,2012,13,2012,3,29,0,27.9,32.6,25.7,7.1,32.8
Tai Seng,2012,13,2012,3,30,39.4,27.3,31.9,23.4,5.8,47.5
Tai Seng,2012,13,2012,3,31,6,26.5,30.4,23.6,8.3,34.2
Tai Seng,2012,14,2012,4,1,43.4,29.3,33.8,26,6.6,26.3
Tai Seng,2012,14,2012,4,2,2.6,27.6,31.1,22.2,7,44.3
Tai Seng,2012,14,2012,4,3,70.6,28.3,31.5,26.5,6.7,36.7
Tai Seng,2012,14,2012,4,4,1.2,28,32.6,22.6,6.4,46.1
Tai Seng,2012,14,2012,4,5,4.6,28.2,31.7,26.2,4.8,25.9
Tai Seng,2012,14,2012,4,6,36.8,27.2,30,23,5,45
Tai Seng,2012,14,2012,4,7,6,27.5,32.4,25.1,4.5,25.6
Tai Seng,2012,15,2012,4,8,9.6,27.7,31.8,25.6,5.3,31.7
Tai Seng,2012,15,2012,4,9,1,27.5,31.6,25.8,5.3,24.1
Tai Seng,2012,15,2012,4,10,63.6,26.7,31.4,23.3,5.5,30.6
Tai Seng,2012,15,2012,4,11,25.2,27.1,30.4,24.5,4.3,22.7
Tai Seng,2012,15,2012,4,12,0.4,28.1,31.9,25.4,5.9,25.6
Tai Seng,2012,15,2012,4,13,0,29.4,33.1,26.5,6.4,27.7
Tai Seng,2012,15,2012,4,14,4.4,28.1,32.3,25.3,5.4,32.4
Tai Seng,2012,16,2012,4,15,0,28,31,25.2,5,19.4
Tai Seng,2012,16,2012,4,16,0.4,28.8,33.5,26.8,5.5,22.7
Tai Seng,2012,16,2012,4,17,0,28,30.9,26.4,7.1,22.3
Tai Seng,2012,16,2012,4,18,0,29.3,32.8,27.4,7.3,25.6
Tai Seng,2012,16,2012,4,19,52,27.1,29.5,24.5,5.1,20.5
Tai Seng,2012,16,2012,4,20,0,29.4,33,26.1,5.6,27.7
Tai Seng,2012,16,2012,4,21,5.2,27.5,29.2,25.2,6.7,30.2
Tai Seng,2012,17,2012,4,22,0,28.5,31.6,25.7,7.1,32.4
Tai Seng,2012,17,2012,4,23,0.2,29.1,33.6,25.8,6.1,43.6
Tai Seng,2012,17,2012,4,24,6.4,27.2,30.6,25.9,6.8,29.2
Tai Seng,2012,17,2012,4,25,0,29.1,33,27.2,6.7,24.8
Tai Seng,2012,17,2012,4,26,6.2,29.6,32.4,27.3,8.1,31.7
Tai Seng,2012,17,2012,4,27,0,29.7,33.4,25.1,8,34.2
Tai Seng,2012,17,2012,4,28,7.4,29.8,34,23.6,6,42.8
Tai Seng,2012,18,2012,4,29,0,29.6,32.7,28.1,5.5,28.1
Tai Seng,2012,18,2012,4,30,0.2,28.8,33.2,26,6.5,26.6
Tai Seng,2012,18,2012,5,1,3.6,28.7,32.3,24.9,7.2,26.3
Tai Seng,2012,18,2012,5,2,0.4,27.7,30.5,25.9,5.2,27
Tai Seng,2012,18,2012,5,3,0,29.5,32.8,26.5,6.3,20.9
Tai Seng,2012,18,2012,5,4,26.4,29.3,33.2,26.6,5.6,24.1
Tai Seng,2012,18,2012,5,5,0.2,27.9,31.8,23.2,6.6,43.2
Tai Seng,2012,19,2012,5,6,1.4,27.6,32.8,24.4,5.8,47.2
Tai Seng,2012,19,2012,5,7,1,26.8,29.2,23.2,5.3,37.8
Tai Seng,2012,19,2012,5,8,11.4,29.6,34.2,26.3,6.1,28.1
Tai Seng,2012,19,2012,5,9,3,28,33.1,23.3,6.5,36.4
Tai Seng,2012,19,2012,5,10,0,28.8,33.6,26,5.5,28.1
Tai Seng,2012,19,2012,5,11,0,29.1,32.7,26.7,6,23.8
Tai Seng,2012,19,2012,5,12,10.4,30.2,33.6,27.1,6,24.5
Tai Seng,2012,20,2012,5,13,0.2,28,31.2,23.8,7.4,49
Tai Seng,2012,20,2012,5,14,0,30.6,33.7,27.9,7,31
Tai Seng,2012,20,2012,5,15,33.8,29.7,32,26.4,4.3,29.9
Tai Seng,2012,20,2012,5,16,50,29,33.2,22.6,6.5,41
Tai Seng,2012,20,2012,5,17,1,27.7,30,23.1,6.5,38.5
Tai Seng,2012,20,2012,5,18,0,29.7,33.1,27.2,6.6,23.4
Tai Seng,2012,20,2012,5,19,0,30.3,34.1,28.2,6.9,30.6
Tai Seng,2012,21,2012,5,20,3.4,29.5,32.4,27.2,5.4,24.8
Tai Seng,2012,21,2012,5,21,4.8,29.5,32.5,26.6,5.9,23.4
Tai Seng,2012,21,2012,5,22,37.2,30,32.9,26,8.2,28.8
Tai Seng,2012,21,2012,5,23,1.4,28.1,31.1,24.7,9.3,36
Tai Seng,2012,21,2012,5,24,0.8,29.7,32.2,27.8,9.1,31.3
Tai Seng,2012,21,2012,5,25,0,29,31.3,26,8.7,39.2
Tai Seng,2012,21,2012,5,26,36.8,28.9,32.8,26.1,5.8,28.8
Tai Seng,2012,22,2012,5,27,0,27.6,30.1,22.4,7,48.2
Tai Seng,2012,22,2012,5,28,0,29.5,32.6,26.6,6.1,27
Tai Seng,2012,22,2012,5,29,13,28.8,31.4,24.9,5.9,26.3
Tai Seng,2012,22,2012,5,30,0,29.2,33.7,26.7,5.4,24.1
Tai Seng,2012,22,2012,5,31,6.8,28.9,33.4,26.2,5.5,22.3
Tai Seng,2012,22,2012,6,1,0,28.4,30.9,25.3,6,22.7
Tai Seng,2012,22,2012,6,2,3.4,29.1,31.8,27.1,6.7,23.8
Tai Seng,2012,23,2012,6,3,0,28.7,31.4,25.9,6.1,18.7
Tai Seng,2012,23,2012,6,4,5,29.7,33.3,28,5.4,27.4
Tai Seng,2012,23,2012,6,5,3.8,29.7,32.7,27,5.9,22.7
Tai Seng,2012,23,2012,6,6,0,29.6,32.8,25.1,8.2,36.4
Tai Seng,2012,23,2012,6,7,0,30.8,33.6,29,7.8,30.2
Tai Seng,2012,23,2012,6,8,23.2,29.5,31.6,28.2,7.1,27
Tai Seng,2012,23,2012,6,9,0.6,27.1,30,23.5,7.9,45.4
Tai Seng,2012,24,2012,6,10,0,29.5,32.7,27,8,27.7
Tai Seng,2012,24,2012,6,11,0,29.7,32,28.6,8.2,30.6
Tai Seng,2012,24,2012,6,12,0,29.6,32,28.7,8.2,27.7
Tai Seng,2012,24,2012,6,13,0,30.1,33.1,27.9,8.6,25.2
Tai Seng,2012,24,2012,6,14,0,30.2,33.1,28.3,9.1,28.4
Tai Seng,2012,24,2012,6,15,0,30.2,33,28.4,9.2,28.4
Tai Seng,2012,24,2012,6,16,0,30,32.2,28.3,9.8,29.9
Tai Seng,2012,25,2012,6,17,0,30,32.6,28.4,11.1,32.8
Tai Seng,2012,25,2012,6,18,0,30,33.2,28.3,9.8,31.3
Tai Seng,2012,25,2012,6,19,1.8,29.4,31.4,27.3,7.9,26.6
Tai Seng,2012,25,2012,6,20,2.4,29.5,32.3,28,7.5,25.6
Tai Seng,2012,25,2012,6,21,0,28.6,31.8,26.9,8.1,36
Tai Seng,2012,25,2012,6,22,0,29.6,33.7,26.4,6.3,24.1
Tai Seng,2012,25,2012,6,23,0,30.2,33.5,28.3,7.6,26.6
Tai Seng,2012,26,2012,6,24,0,30.2,33,28.2,8,30.2
Tai Seng,2012,26,2012,6,25,0,29.8,33.1,28.5,7.7,31.3
Tai Seng,2012,26,2012,6,26,0,29.7,33.2,28.1,6.6,29.9
Tai Seng,2012,26,2012,6,27,0,28.8,31.2,27.8,7.3,31
Tai Seng,2012,26,2012,6,28,0,29.2,32.5,26.4,7.7,28.8
Tai Seng,2012,26,2012,6,29,0,29.5,32.5,28.2,7.5,31.3
Tai Seng,2012,26,2012,6,30,0.8,28.6,31,25.8,6.4,38.5
Tai Seng,2012,27,2012,7,1,11.6,28.9,31.9,25.4,7.8,35.6
Tai Seng,2012,27,2012,7,2,1.8,28.7,31.7,26,7.2,28.8
Tai Seng,2012,27,2012,7,3,21.8,27.5,30,23.8,5.5,37.4
Tai Seng,2012,27,2012,7,4,43.4,27.9,30.4,23.4,7.4,39.6
Tai Seng,2012,27,2012,7,5,16.4,26.5,28.8,23.6,6.1,38.9
Tai Seng,2012,27,2012,7,6,0,28.6,30.6,26.4,8.1,34.2
Tai Seng,2012,27,2012,7,7,8.8,28.1,31.5,25.5,6.2,43.6
Tai Seng,2012,28,2012,7,8,0,28.2,31.9,23.3,6.9,39.6
Tai Seng,2012,28,2012,7,9,0,28.8,30.8,27.1,9.2,29.9
Tai Seng,2012,28,2012,7,10,0,28,31.3,26.8,6.6,37.1
Tai Seng,2012,28,2012,7,11,0,28,30.9,26.7,6.6,23
Tai Seng,2012,28,2012,7,12,0,28.5,31.1,26.8,9.9,34.6
Tai Seng,2012,28,2012,7,13,1.4,29,31.6,26.8,8.6,35.6
Tai Seng,2012,28,2012,7,14,6.2,27,28.9,25.6,6,24.1
Tai Seng,2012,29,2012,7,15,0,28.1,31.2,26.6,6.3,32.8
Tai Seng,2012,29,2012,7,16,2,27.4,30.2,25.8,5.7,26.3
Tai Seng,2012,29,2012,7,17,0.2,27.4,31.1,25.9,6,32
Tai Seng,2012,29,2012,7,18,0,27.8,30,26.1,7.8,26.6
Tai Seng,2012,29,2012,7,19,2.2,27.4,29.7,25.5,5.8,27
Tai Seng,2012,29,2012,7,20,0,28.4,32.2,25.9,6.5,27.7
Tai Seng,2012,29,2012,7,21,0,29.2,32.2,27.6,7.7,28.8
Tai Seng,2012,30,2012,7,22,0,29.5,32.3,27.8,9.3,34.9
Tai Seng,2012,30,2012,7,23,0,29.6,32.1,28.3,11.1,37.8
Tai Seng,2012,30,2012,7,24,0,29.5,32.3,27.9,9.7,31.7
Tai Seng,2012,30,2012,7,25,0,29.4,32.9,27.5,8.4,32.4
Tai Seng,2012,30,2012,7,26,0,29.7,32.5,28.1,9.8,29.2
Tai Seng,2012,30,2012,7,27,0,29.4,32.2,27.8,10.1,31.7
Tai Seng,2012,30,2012,7,28,0.6,28.5,32,25,9.2,43.9
Tai Seng,2012,31,2012,7,29,0,28.8,31.3,26.9,9.5,31.7
Tai Seng,2012,31,2012,7,30,0,29.2,31.6,27.8,10.6,36.7
Tai Seng,2012,31,2012,7,31,0,29.3,32,27.7,10,36.4
Tai Seng,2012,31,2012,8,1,0,28.8,31.6,27.7,7.5,31
Tai Seng,2012,31,2012,8,2,0,29.3,32.2,27.6,8.9,32.4
Tai Seng,2012,31,2012,8,3,110.2,28.1,31.4,24.2,6.5,34.6
Tai Seng,2012,31,2012,8,4,9.8,27.7,31.2,25,6.4,38.9
Tai Seng,2012,32,2012,8,5,0,28.7,31.4,26.7,7.6,34.6
Tai Seng,2012,32,2012,8,6,0,28.4,30.2,27.3,7.9,39.2
Tai Seng,2012,32,2012,8,7,0,28.9,31.9,26,7.9,33.5
Tai Seng,2012,32,2012,8,8,0,29.1,32.1,27.2,8.5,33.8
Tai Seng,2012,32,2012,8,9,0,29.1,32.1,27.3,9,28.1
Tai Seng,2012,32,2012,8,10,0,29.4,32.8,27.5,8.2,28.8
Tai Seng,2012,32,2012,8,11,0,29.5,32.7,27.8,8,26.6
Tai Seng,2012,33,2012,8,12,0,29.3,32.3,27.6,7.1,34.9
Tai Seng,2012,33,2012,8,13,0,29.4,32.1,27.6,7,28.1
Tai Seng,2012,33,2012,8,14,0,29.6,32.9,27.7,8.1,26.3
Tai Seng,2012,33,2012,8,15,0,29.4,32.5,27.6,8,31.3
Tai Seng,2012,33,2012,8,16,0,29,31.7,27.4,7,28.1
Tai Seng,2012,33,2012,8,17,0.6,27.9,29.9,24.8,6.2,29.5
Tai Seng,2012,33,2012,8,18,0,28.5,31.7,26.4,6.3,28.1
Tai Seng,2012,34,2012,8,19,0,29,32.6,26.2,6,29.2
Tai Seng,2012,34,2012,8,20,0,29.4,32.8,27.9,6.7,25.2
Tai Seng,2012,34,2012,8,21,3.8,28.8,32.8,26.4,6.9,35.3
Tai Seng,2012,34,2012,8,22,0,28.4,31.8,26.3,6.6,42.5
Tai Seng,2012,34,2012,8,23,6.4,27.9,30.1,23.5,7.1,36.4
Tai Seng,2012,34,2012,8,24,0,29.1,32.5,26.8,7.9,31.3
Tai Seng,2012,34,2012,8,25,0,29.2,31.5,27.9,7.2,25.9
Tai Seng,2012,35,2012,8,26,0.2,29,30.9,26.2,6.6,38.2
Tai Seng,2012,35,2012,8,27,17,27.6,32.1,23.4,6.3,33.8
Tai Seng,2012,35,2012,8,28,2.2,26.9,29.8,24.8,6.2,37.4
Tai Seng,2012,35,2012,8,29,0,28.2,29.8,26.4,7.9,27.7
Tai Seng,2012,35,2012,8,30,1,27,29.7,24.9,5.3,29.9
Tai Seng,2012,35,2012,8,31,0.6,27,29,24,6.6,35.3
Tai Seng,2012,35,2012,9,1,0,29.4,32.1,27.8,8.5,33.1
Tai Seng,2012,36,2012,9,2,0,29.3,33.3,27.4,7,29.9
Tai Seng,2012,36,2012,9,3,0,29.2,31.7,27.6,6.8,29.5
Tai Seng,2012,36,2012,9,4,1.4,29.2,32.6,25.1,9.2,32.8
Tai Seng,2012,36,2012,9,5,0,26.8,29.6,24.9,8.1,40.3
Tai Seng,2012,36,2012,9,6,0,27.9,30.7,25.6,6.3,34.2
Tai Seng,2012,36,2012,9,7,16,27.5,32.2,24.6,5.6,24.8
Tai Seng,2012,36,2012,9,8,0,28.2,31.2,25.4,5.4,20.2
Tai Seng,2012,37,2012,9,9,35.2,26.9,31.8,24.5,5.2,28.8
Tai Seng,2012,37,2012,9,10,5.4,27.3,29.2,25,6.4,30.6
Tai Seng,2012,37,2012,9,11,10.6,28.2,30.4,24.9,7.1,38.9
Tai Seng,2012,37,2012,9,12,0,28.9,31.7,26.8,6.8,34.6
Tai Seng,2012,37,2012,9,13,0,28.8,30.9,26.8,8.8,39.6
Tai Seng,2012,37,2012,9,14,0,28.8,30.9,26.8,6.8,22.7
Tai Seng,2012,37,2012,9,15,0,29.3,32.2,27.4,6.6,30.6
Tai Seng,2012,38,2012,9,16,0,29.5,32.1,27.9,8,25.6
Tai Seng,2012,38,2012,9,17,0,29.1,32.6,27.3,5.8,27.4
Tai Seng,2012,38,2012,9,18,0,29.8,33.2,27.5,6.4,24.5
Tai Seng,2012,38,2012,9,19,0,29.6,33.2,27.4,6,29.5
Tai Seng,2012,38,2012,9,20,0,29.5,32.7,27.2,6.1,26.6
Tai Seng,2012,38,2012,9,21,5,28.4,32.5,24.9,6,39.6
Tai Seng,2012,38,2012,9,22,0,28.6,31.8,26.2,6.7,29.9
Tai Seng,2012,39,2012,9,23,0,29.4,32.7,27.7,6.9,30.2
Tai Seng,2012,39,2012,9,24,10.8,29.1,32.4,27.4,6.5,31.3
Tai Seng,2012,39,2012,9,25,7,28.5,31.4,24.6,6.9,28.8
Tai Seng,2012,39,2012,9,26,3.6,27.5,29.4,23.6,5.5,28.1
Tai Seng,2012,39,2012,9,27,44,28.7,33.4,23.2,7,46.4
Tai Seng,2012,39,2012,9,28,0.2,29,33.4,24.4,6.9,31.3
Tai Seng,2012,39,2012,9,29,0.8,28.9,31.8,26.1,5.6,25.6
Tai Seng,2012,40,2012,9,30,1,28.3,32.5,25.2,5.7,36.7
Tai Seng,2012,40,2012,10,1,0,29.2,34.4,25.9,6.5,26.3
Tai Seng,2012,40,2012,10,2,0,29.1,32.4,26.9,6.2,29.5
Tai Seng,2012,40,2012,10,3,0.6,30.1,33.4,27.7,6.9,27.4
Tai Seng,2012,40,2012,10,4,0.2,29.5,32.7,25.9,6.4,26.6
Tai Seng,2012,40,2012,10,5,4,28.4,31,26.6,6,25.2
Tai Seng,2012,40,2012,10,6,0,28.7,31.7,26.2,5.7,31
Tai Seng,2012,41,2012,10,7,54.4,27.7,30,22.8,6.8,43.2
Tai Seng,2012,41,2012,10,8,0,29.3,32.9,26.2,6.3,27.4
Tai Seng,2012,41,2012,10,9,0,29,33.1,26.8,5.5,31.3
Tai Seng,2012,41,2012,10,10,0.2,28.6,33.2,26.5,5,20.9
Tai Seng,2012,41,2012,10,11,6.2,28.3,31.7,26.7,4.8,20.5
Tai Seng,2012,41,2012,10,12,11.4,28.5,32.6,25.5,6.4,41.4
Tai Seng,2012,41,2012,10,13,0,27.2,30.7,25.8,5.2,31.3
Tai Seng,2012,42,2012,10,14,3.6,27.6,32,25.8,4.3,25.2
Tai Seng,2012,42,2012,10,15,0,28.7,33,25.9,6.2,28.8
Tai Seng,2012,42,2012,10,16,0.8,28.1,32.4,26.2,5.5,33.5
Tai Seng,2012,42,2012,10,17,7,27.4,32,24,4.3,33.8
Tai Seng,2012,42,2012,10,18,4.6,27,30.1,25.7,4,24.8
Tai Seng,2012,42,2012,10,19,23,26.6,29.2,24.8,4.5,17.3
Tai Seng,2012,42,2012,10,20,52,27,32.2,23.8,5.6,31
Tai Seng,2012,43,2012,10,21,3.6,26.6,29.5,25.5,3.4,19.1
Tai Seng,2012,43,2012,10,22,0,28,33.2,25.3,5.3,23.4
Tai Seng,2012,43,2012,10,23,0,29.1,33.4,25.8,5.7,27.4
Tai Seng,2012,43,2012,10,24,0,29.6,33.4,26.9,6,26.6
Tai Seng,2012,43,2012,10,25,0,29.3,33.2,26.9,7.9,27.7
Tai Seng,2012,43,2012,10,26,0.4,29.4,32.8,27.5,11.5,32.4
Tai Seng,2012,43,2012,10,27,0,29.2,32.4,27.3,7.1,26.3
Tai Seng,2012,44,2012,10,28,0,29.2,33.6,26.5,9.7,29.9
Tai Seng,2012,44,2012,10,29,0,29,33.4,26.9,8.1,35.3
Tai Seng,2012,44,2012,10,30,1.6,28.3,31.6,26.5,7.3,39.2
Tai Seng,2012,44,2012,10,31,51,27.2,30.4,24.2,6.9,27
Tai Seng,2012,44,2012,11,1,3.2,27.1,31.6,25.5,5,27.7
Tai Seng,2012,44,2012,11,2,0,28.4,33.5,25.6,5.4,25.2
Tai Seng,2012,44,2012,11,3,3,26.5,28.5,24.4,6.2,30.6
Tai Seng,2012,45,2012,11,4,11.4,26.8,32.2,24.9,6,30.2
Tai Seng,2012,45,2012,11,5,0.2,27,29.6,24,6.4,25.6
Tai Seng,2012,45,2012,11,6,21,27,31.2,24.5,5.9,36.7
Tai Seng,2012,45,2012,11,7,0.2,28.4,32.1,26.2,7.1,74.2
Tai Seng,2012,45,2012,11,8,10.6,27.7,32.1,25.5,5.2,22
Tai Seng,2012,45,2012,11,9,9.2,27.4,31.9,24.1,4.5,34.9
Tai Seng,2012,45,2012,11,10,0,27.5,31.6,25.8,5,27.7
Tai Seng,2012,46,2012,11,11,0.4,28.4,32,26.7,5.2,22
Tai Seng,2012,46,2012,11,12,1.6,27.3,30.8,24.8,5.2,21.2
Tai Seng,2012,46,2012,11,13,10.2,26.9,31.3,24.3,5.1,49
Tai Seng,2012,46,2012,11,14,7.6,26.9,31.7,25.4,4.3,29.5
Tai Seng,2012,46,2012,11,15,0.4,28.2,31.6,26.1,4.1,20.5
Tai Seng,2012,46,2012,11,16,0.2,28.7,33.1,26.8,5.4,32.8
Tai Seng,2012,46,2012,11,17,25.4,27.8,33,23.7,6.3,63.4
Tai Seng,2012,47,2012,11,18,18.2,27.4,32.4,24.9,4.2,31.3
Tai Seng,2012,47,2012,11,19,0,27.6,29.5,25.8,5.7,27.4
Tai Seng,2012,47,2012,11,20,0.2,28.7,32.8,25.6,5.9,28.4
Tai Seng,2012,47,2012,11,21,2.8,27.9,32.3,25.5,5.9,41
Tai Seng,2012,47,2012,11,22,1.4,27.3,29.3,25.6,5.7,40.3
Tai Seng,2012,47,2012,11,23,45,27.6,32.6,23.8,4.7,34.2
Tai Seng,2012,47,2012,11,24,0,28,31.3,23.9,7,26.3
Tai Seng,2012,48,2012,11,25,5.4,27.1,30.5,25.4,4.8,19.8
Tai Seng,2012,48,2012,11,26,0.2,27.9,31.2,26.2,4.5,22.7
Tai Seng,2012,48,2012,11,27,13,27.3,32,25.3,4.5,25.2
Tai Seng,2012,48,2012,11,28,23.6,28.1,32.4,25.6,4.1,22
Tai Seng,2012,48,2012,11,29,0,27.9,32.7,25.5,5.5,27
Tai Seng,2012,48,2012,11,30,0,28.7,32.8,26.4,5.1,19.8
Tai Seng,2012,48,2012,12,1,0,27.6,30.3,25.4,4.4,18.7
Tai Seng,2012,49,2012,12,2,0.2,28,30.7,25.7,4.6,16.9
Tai Seng,2012,49,2012,12,3,41.4,26.5,30.2,23.3,6.7,49.3
Tai Seng,2012,49,2012,12,4,0,27.1,31,24.7,7.3,28.8
Tai Seng,2012,49,2012,12,5,0.6,27.1,31.2,25.4,5.5,24.1
Tai Seng,2012,49,2012,12,6,46.2,27.5,32.3,24.6,6.6,37.1
Tai Seng,2012,49,2012,12,7,3.8,28.5,31.9,26.3,10.6,39.6
Tai Seng,2012,49,2012,12,8,0,28.5,30.5,26.8,8.8,29.9
Tai Seng,2012,50,2012,12,9,0.2,27.9,30.5,26,6.5,23.8
Tai Seng,2012,50,2012,12,10,1.4,27.2,31.7,24.8,5.3,27.4
Tai Seng,2012,50,2012,12,11,32,27,30.1,23.3,5.2,33.1
Tai Seng,2012,50,2012,12,12,24,26.4,31.7,24.6,6.1,37.8
Tai Seng,2012,50,2012,12,13,29,25.9,30.6,22.8,6.4,32
Tai Seng,2012,50,2012,12,14,2.2,27.6,31.5,25.3,5.8,26.3
Tai Seng,2012,50,2012,12,15,2.6,27.8,31.3,26.3,6.3,29.5
Tai Seng,2012,51,2012,12,16,3.4,26.6,32.3,25.3,4.6,29.2
Tai Seng,2012,51,2012,12,17,4.2,26.8,30.2,25,5.9,31.7
Tai Seng,2012,51,2012,12,18,11.6,25.9,29.1,24.6,4.6,29.2
Tai Seng,2012,51,2012,12,19,12.8,26.4,30.8,24.7,4.9,33.5
Tai Seng,2012,51,2012,12,20,0,27.6,31.2,24.5,7.6,26.6
Tai Seng,2012,51,2012,12,21,0,28.3,32,26.2,6,27
Tai Seng,2012,51,2012,12,22,22,27.4,31.9,23.8,5.5,39.2
Tai Seng,2012,52,2012,12,23,0,27.5,31.1,25.6,8.6,33.5
Tai Seng,2012,52,2012,12,24,4.4,27.1,30.2,25.6,8,28.4
Tai Seng,2012,52,2012,12,25,0.4,25.7,27.5,24.4,7.1,28.1
Tai Seng,2012,52,2012,12,26,0,26.9,30,24.8,9.2,29.5
Tai Seng,2012,52,2012,12,27,0,27.3,29.4,25.8,9.7,29.5
Tai Seng,2012,52,2012,12,28,4.4,27.6,30.5,26,8.4,28.4
Tai Seng,2012,52,2012,12,29,8.6,27.4,30.1,25.1,5.1,40.3
Tai Seng,2013,1,2012,12,30,0.6,27.7,30.8,26.1,6.4,28.1
Tai Seng,2013,1,2012,12,31,73,25.8,29.2,22.8,6.8,32.4
Tai Seng,2013,1,2013,1,1,2.8,27.3,31.8,23.9,8.5,32.4
Tai Seng,2013,1,2013,1,2,45.4,27,31,23.9,6.4,33.5
Tai Seng,2013,1,2013,1,3,1.2,27.3,32.5,25.7,6.9,32
Tai Seng,2013,1,2013,1,4,0,27.7,31.2,25.6,11.1,32
Tai Seng,2013,1,2013,1,5,0,28.2,31,26,9.9,31.3
Tai Seng,2013,2,2013,1,6,0,28.6,33.5,25.9,7.6,27.4
Tai Seng,2013,2,2013,1,7,0,30,34.9,26.8,8.5,38.5
Tai Seng,2013,2,2013,1,8,1.4,28,33.3,23.9,8.4,48.6
Tai Seng,2013,2,2013,1,9,1.6,27.4,31.7,24.6,7.8,42.1
Tai Seng,2013,2,2013,1,10,0,27.7,31.2,25.7,8.2,27.4
Tai Seng,2013,2,2013,1,11,1,28,31.4,25.2,13.3,32.8
Tai Seng,2013,2,2013,1,12,8,27.8,32.3,25.9,10.9,32
Tai Seng,2013,3,2013,1,13,12,27.1,30.4,24.2,7.6,33.1
Tai Seng,2013,3,2013,1,14,1.4,27.6,30.8,25.8,13.2,34.6
Tai Seng,2013,3,2013,1,15,1,27.6,30.7,25.9,14,38.5
Tai Seng,2013,3,2013,1,16,0.2,27.4,29.6,26,14.7,37.8
Tai Seng,2013,3,2013,1,17,0,27.7,30.8,25.8,17,43.2
Tai Seng,2013,3,2013,1,18,62.8,27.6,32.2,25.3,13.8,47.2
Tai Seng,2013,3,2013,1,19,38.8,24.2,25.6,22.9,7.3,27.7
Tai Seng,2013,4,2013,1,20,3.8,25,26.2,24.3,6,23.8
Tai Seng,2013,4,2013,1,21,1.8,27.2,30.7,24.8,10.6,31.3
Tai Seng,2013,4,2013,1,22,1,26.4,28.4,24.3,12.5,31.3
Tai Seng,2013,4,2013,1,23,0,27.7,30.8,25.6,12.9,35.3
Tai Seng,2013,4,2013,1,24,1,27.6,30.5,25.7,12.7,33.8
Tai Seng,2013,4,2013,1,25,0,27.5,30.8,25.5,14.1,37.4
Tai Seng,2013,4,2013,1,26,0,27.6,30.6,25.6,14.2,36.4
Tai Seng,2013,5,2013,1,27,0,27.6,31.1,25.4,14.1,36.7
Tai Seng,2013,5,2013,1,28,0,27.6,30.9,25.4,15.2,35.6
Tai Seng,2013,5,2013,1,29,0,27.5,30.9,25.2,15.5,40
Tai Seng,2013,5,2013,1,30,0,27.8,31.1,25.3,15.1,40.7
Tai Seng,2013,5,2013,1,31,0,27.9,31,25.6,14.8,38.9
Tai Seng,2013,5,2013,2,1,0,28.1,31.4,26.1,16.8,43.2
Tai Seng,2013,5,2013,2,2,0,28.5,32.7,26.1,16.3,44.3
Tai Seng,2013,6,2013,2,3,45.4,26.6,28.4,24.8,9.1,39.2
Tai Seng,2013,6,2013,2,4,0.2,27,29.2,24.3,10.3,32
Tai Seng,2013,6,2013,2,5,8.8,26.8,29.8,23.8,9.3,34.6
Tai Seng,2013,6,2013,2,6,33,26,28.9,24.3,6,40.3
Tai Seng,2013,6,2013,2,7,7,26.9,30.8,24.8,7.6,35.3
Tai Seng,2013,6,2013,2,8,21.6,26.3,29.9,24.4,4.3,29.5
Tai Seng,2013,6,2013,2,9,4.2,26.8,32.4,24.5,6.3,25.2
Tai Seng,2013,7,2013,2,10,20,25.2,26.8,23.1,9.7,33.8
Tai Seng,2013,7,2013,2,11,0,26.1,29.7,24.6,7.3,31.7
Tai Seng,2013,7,2013,2,12,3.6,26.4,29.5,24.7,8.6,33.5
Tai Seng,2013,7,2013,2,13,0.6,27.4,30.6,25.5,11,40
Tai Seng,2013,7,2013,2,14,79,25.4,28.3,23.5,6.3,33.8
Tai Seng,2013,7,2013,2,15,9.2,25.9,29.7,23.6,7.5,42.8
Tai Seng,2013,7,2013,2,16,2.6,26.3,30.3,24.9,6.3,33.5
Tai Seng,2013,8,2013,2,17,0.2,25.4,26.2,24.5,8.9,30.6
Tai Seng,2013,8,2013,2,18,11.2,26.7,31,25,9,32
Tai Seng,2013,8,2013,2,19,0.4,26.8,28.1,25.7,8.1,23.4
Tai Seng,2013,8,2013,2,20,0.2,27.7,31.3,25.8,9,30.2
Tai Seng,2013,8,2013,2,21,7.2,27.1,29.9,25.3,8.1,28.8
