Station,Date,Epiyear,Epiweek,Rainfall,Mean_temp,Temp_range
Tuas South,2016-08-15,2016,33,0,29.7,4.799999999999997
Tuas South,2016-08-16,2016,33,0,29.7,6.600000000000001
Tuas South,2016-08-17,2016,33,0,29.9,3.8999999999999986
Tuas South,2016-08-18,2016,33,0,30.4,4.599999999999998
Tuas South,2016-08-19,2016,33,18.6,28.5,7.099999999999998
Tuas South,2016-08-20,2016,33,0,29.6,4.800000000000004
Tuas South,2016-08-21,2016,34,17.2,27.8,7.300000000000001
Tuas South,2016-08-22,2016,34,0,29.5,3.8000000000000007
Tuas South,2016-08-23,2016,34,0,29.7,3.5
Tuas South,2016-08-24,2016,34,48.4,28.5,6
Tuas South,2016-08-25,2016,34,0,29.7,4.9999999999999964
Tuas South,2016-08-26,2016,34,0,29.7,4.699999999999999
Tuas South,2016-08-27,2016,34,0,29.7,3.8999999999999986
Tuas South,2016-08-28,2016,35,0,29.8,5.100000000000001
Tuas South,2016-08-29,2016,35,0,30,5.800000000000001
Tuas South,2016-08-30,2016,35,4.8,28.1,3.8000000000000007
Tuas South,2016-08-31,2016,35,2.8,27.9,3.6999999999999993
Tuas South,2016-09-01,2016,35,23.4,27,4.699999999999999
Tuas South,2016-09-02,2016,35,0,28.5,5.600000000000001
Tuas South,2016-09-03,2016,35,0,29.4,4.699999999999999
Tuas South,2016-09-04,2016,36,6.8,28.8,6.599999999999998
Tuas South,2016-09-05,2016,36,0,28.5,4.100000000000001
Tuas South,2016-09-06,2016,36,2.4,29.1,5.300000000000001
Tuas South,2016-09-07,2016,36,4.6,28.3,4.5
Tuas South,2016-09-08,2016,36,0,29.7,4.5
Tuas South,2016-09-09,2016,36,3.2,27.7,6.800000000000001
Tuas South,2016-09-10,2016,36,3.4,27.5,5.5
Tuas South,2016-09-11,2016,37,19.4,28.6,7.699999999999999
Tuas South,2016-09-12,2016,37,0,27.4,3.3999999999999986
Tuas South,2016-09-13,2016,37,0,29.3,6.600000000000001
Tuas South,2016-09-14,2016,37,18,27.2,5
Tuas South,2016-09-15,2016,37,0,29.4,6.199999999999996
Tuas South,2016-09-16,2016,37,8.2,28.4,7
Tuas South,2016-09-17,2016,37,4,29.2,5.399999999999999
Tuas South,2016-09-18,2016,38,20.4,28.8,6.800000000000001
Tuas South,2016-09-19,2016,38,0.6,29,3.6999999999999993
Tuas South,2016-09-20,2016,38,12.8,28.7,6.300000000000001
Tuas South,2016-09-21,2016,38,0,28.9,5
Tuas South,2016-09-22,2016,38,0,29,4.600000000000001
Tuas South,2016-09-23,2016,38,0,29.3,4.5
Tuas South,2016-09-24,2016,38,0,29.3,5.5000000000000036
Tuas South,2016-09-25,2016,39,0,29.4,6
Tuas South,2016-09-26,2016,39,0,29.1,5
Tuas South,2016-09-27,2016,39,0,29.1,4.400000000000002
Tuas South,2016-09-28,2016,39,0.4,30,6.800000000000001
Tuas South,2016-09-29,2016,39,0,29.3,6.299999999999997
Tuas South,2016-09-30,2016,39,5.4,29.1,6.900000000000002
Tuas South,2016-10-01,2016,39,0.8,28.3,3.099999999999998
Tuas South,2016-10-02,2016,40,1,29.7,6.599999999999998
Tuas South,2016-10-03,2016,40,33.2,28.2,6.300000000000001
Tuas South,2016-10-04,2016,40,0,28.9,3.3000000000000007
Tuas South,2016-10-05,2016,40,0,28.9,4
Tuas South,2016-10-06,2016,40,9.4,28.6,4.900000000000002
Tuas South,2016-10-07,2016,40,19,26.7,5.100000000000001
Tuas South,2016-10-08,2016,40,0,28.3,6.800000000000001
Tuas South,2016-10-09,2016,41,1,29.2,4.5
Tuas South,2016-10-10,2016,41,0,29.9,5.099999999999998
Tuas South,2016-10-11,2016,41,0,30.1,5.399999999999999
Tuas South,2016-10-12,2016,41,0,30,3.900000000000002
Tuas South,2016-10-13,2016,41,0,29.8,2.1999999999999993
Tuas South,2016-10-14,2016,41,37.6,28.7,6.700000000000003
Tuas South,2016-10-15,2016,41,0,29.9,5.599999999999998
Tuas South,2016-10-16,2016,42,7.8,29.3,5.699999999999999
Tuas South,2016-10-17,2016,42,0,29.3,2.6999999999999993
Tuas South,2016-10-18,2016,42,0.4,29.6,6.699999999999996
Tuas South,2016-10-19,2016,42,27.4,27.7,5.900000000000002
Tuas South,2016-10-20,2016,42,0,29.2,4.900000000000002
Tuas South,2016-10-21,2016,42,8.2,29,6.099999999999998
Tuas South,2016-10-22,2016,42,0.4,28.8,4.699999999999999
Tuas South,2016-10-23,2016,43,0,28.9,4.199999999999999
Tuas South,2016-10-24,2016,43,0.4,28.2,3.5
Tuas South,2016-10-25,2016,43,30,27.5,7.800000000000001
Tuas South,2016-10-26,2016,43,2,27.6,5.5
Tuas South,2016-10-27,2016,43,1,26.6,4.400000000000002
Tuas South,2016-10-28,2016,43,0.2,27.5,4.199999999999999
Tuas South,2016-10-29,2016,43,16.4,27.6,5
Tuas South,2016-10-30,2016,44,1.6,27.9,4.300000000000001
Tuas South,2016-10-31,2016,44,4.4,28.4,5.5
Tuas South,2016-11-01,2016,44,5.4,28.2,6
Tuas South,2016-11-02,2016,44,7.2,28.1,6.800000000000001
Tuas South,2016-11-03,2016,44,4,28.1,5
Tuas South,2016-11-04,2016,44,3.4,28.1,3.6999999999999993
Tuas South,2016-11-05,2016,44,30.8,26.9,5.5
Tuas South,2016-11-06,2016,45,6,28.2,5.900000000000002
Tuas South,2016-11-07,2016,45,0.8,27.2,2.1999999999999993
Tuas South,2016-11-08,2016,45,0,29.1,5.300000000000001
Tuas South,2016-11-09,2016,45,3.8,28.5,5.099999999999998
Tuas South,2016-11-10,2016,45,0.2,28.1,4.399999999999999
Tuas South,2016-11-11,2016,45,3.8,27,5.099999999999998
Tuas South,2016-11-12,2016,45,0,27.6,5.199999999999999
Tuas South,2016-11-13,2016,46,0.2,27.5,4.5
Tuas South,2016-11-14,2016,46,12,26.1,2.6000000000000014
Tuas South,2016-11-15,2016,46,0,27.8,5.600000000000001
Tuas South,2016-11-16,2016,46,17.2,27.2,5.300000000000001
Tuas South,2016-11-17,2016,46,0.2,28.2,5.700000000000003
Tuas South,2016-11-18,2016,46,0,28.4,5.4999999999999964
Tuas South,2016-11-19,2016,46,17.4,28.4,6.300000000000001
Tuas South,2016-11-20,2016,47,0,28.6,4.600000000000001
Tuas South,2016-11-21,2016,47,8,28.2,5.099999999999998
Tuas South,2016-11-22,2016,47,23.8,27.9,5
Tuas South,2016-11-23,2016,47,0.8,28.3,4.300000000000001
Tuas South,2016-11-24,2016,47,0.2,28.1,5.199999999999999
Tuas South,2016-11-25,2016,47,0,28.4,5.299999999999997
Tuas South,2016-11-26,2016,47,46,27.5,6.400000000000002
Tuas South,2016-11-27,2016,48,8.8,27.1,5.200000000000003
Tuas South,2016-11-28,2016,48,0,27.9,4.099999999999998
Tuas South,2016-11-29,2016,48,0,26.7,4.099999999999998
Tuas South,2016-11-30,2016,48,0,28.2,5.199999999999999
Tuas South,2016-12-01,2016,48,45.4,26.1,4.100000000000001
Tuas South,2016-12-02,2016,48,4.6,27.1,4.399999999999999
Tuas South,2016-12-03,2016,48,0.4,27.9,3.6999999999999993
Tuas South,2016-12-04,2016,49,1.2,29.4,6.599999999999998
Tuas South,2016-12-05,2016,49,17.2,29.1,7.600000000000001
Tuas South,2016-12-06,2016,49,0.6,28.7,7.199999999999996
Tuas South,2016-12-07,2016,49,0,29.2,4.099999999999998
Tuas South,2016-12-08,2016,49,0.6,29.1,6.0000000000000036
Tuas South,2016-12-09,2016,49,0,27.9,5.099999999999998
Tuas South,2016-12-10,2016,49,0.2,28.3,5
Tuas South,2016-12-11,2016,50,1.8,26.8,4.700000000000003
Tuas South,2016-12-12,2016,50,0,28.3,4.900000000000002
Tuas South,2016-12-13,2016,50,0,28.4,5.200000000000003
Tuas South,2016-12-14,2016,50,0,28.6,5.600000000000001
Tuas South,2016-12-15,2016,50,0,28.8,4.699999999999999
Tuas South,2016-12-16,2016,50,0,29.2,5.399999999999999
Tuas South,2016-12-17,2016,50,0,28.3,4.200000000000003
Tuas South,2016-12-18,2016,51,10.2,27.1,7.300000000000001
Tuas South,2016-12-19,2016,51,0.4,28.2,6.199999999999999
Tuas South,2016-12-20,2016,51,0.2,28.1,5.599999999999998
Tuas South,2016-12-21,2016,51,0,28.9,5.600000000000001
Tuas South,2016-12-22,2016,51,2.6,27.3,6.100000000000001
Tuas South,2016-12-23,2016,51,1.2,27.7,5.5
Tuas South,2016-12-24,2016,51,0.8,27.5,7.5
Tuas South,2016-12-25,2016,52,0.2,27.5,7.799999999999997
Tuas South,2016-12-26,2016,52,0,27.4,5.300000000000001
Tuas South,2016-12-27,2016,52,11.6,26.6,5.099999999999998
Tuas South,2016-12-28,2016,52,0.4,26.1,3.900000000000002
Tuas South,2016-12-29,2016,52,0,28.3,6
Tuas South,2016-12-30,2016,52,8.6,27.1,6.800000000000001
Tuas South,2016-12-31,2016,52,0,27.1,5.300000000000001
Tuas South,2017-01-01,2017,1,8.2,26.9,6.399999999999999
Tuas South,2017-01-02,2017,1,22.4,26.3,3.8000000000000007
Tuas South,2017-01-03,2017,1,0.6,27.2,4.800000000000001
Tuas South,2017-01-04,2017,1,11.6,27.4,6.599999999999998
Tuas South,2017-01-05,2017,1,8,27.9,7.099999999999998
Tuas South,2017-01-06,2017,1,0,28.8,5.399999999999999
Tuas South,2017-01-07,2017,1,0,29.6,5.199999999999996
Tuas South,2017-01-08,2017,2,0,29.8,5.199999999999999
Tuas South,2017-01-09,2017,2,0,29.3,4.199999999999999
Tuas South,2017-01-10,2017,2,0,29.1,5.899999999999999
Tuas South,2017-01-11,2017,2,0,28.6,5
Tuas South,2017-01-12,2017,2,0,28.4,4.5
Tuas South,2017-01-13,2017,2,0,28.9,5.199999999999996
Tuas South,2017-01-14,2017,2,0,28.2,4
Tuas South,2017-01-15,2017,3,1,28.7,5.699999999999999
Tuas South,2017-01-16,2017,3,0,28.3,4.900000000000002
Tuas South,2017-01-17,2017,3,0,28.6,4.599999999999998
Tuas South,2017-01-18,2017,3,0.4,27.4,5.800000000000001
Tuas South,2017-01-19,2017,3,34.8,27,9.200000000000003
Tuas South,2017-01-20,2017,3,3.2,26.8,4.799999999999997
Tuas South,2017-01-21,2017,3,11.4,26.9,5.800000000000001
Tuas South,2017-01-22,2017,4,7.2,26.8,6.100000000000001
Tuas South,2017-01-23,2017,4,61.6,25.3,3.3000000000000007
Tuas South,2017-01-24,2017,4,6.4,24.6,1.3000000000000007
Tuas South,2017-01-25,2017,4,8.6,26.1,6.399999999999999
Tuas South,2017-01-26,2017,4,0.8,27.6,7.199999999999999
Tuas South,2017-01-27,2017,4,0.6,27.4,6.199999999999999
Tuas South,2017-01-28,2017,4,0,26.8,4.700000000000003
Tuas South,2017-01-29,2017,5,0,26.9,3.6999999999999993
Tuas South,2017-01-30,2017,5,1.4,27,4.800000000000001
Tuas South,2017-01-31,2017,5,0,27.7,4.899999999999999
Tuas South,2017-02-01,2017,5,30.8,27.2,7.100000000000001
Tuas South,2017-02-02,2017,5,0.4,27.3,4
Tuas South,2017-02-03,2017,5,0,27.9,5.300000000000001
Tuas South,2017-02-04,2017,5,0,27.9,5.5
Tuas South,2017-02-05,2017,6,0,28.1,5.5
Tuas South,2017-02-06,2017,6,0,28.4,7
Tuas South,2017-02-07,2017,6,0.2,27.4,5
Tuas South,2017-02-08,2017,6,15.8,27.3,6.5
Tuas South,2017-02-09,2017,6,1.8,28,5.699999999999999
Tuas South,2017-02-10,2017,6,0,28.3,6.800000000000001
Tuas South,2017-02-11,2017,6,0,27.9,6
Tuas South,2017-02-12,2017,7,10,26.6,5.199999999999999
Tuas South,2017-02-13,2017,7,2.8,26.8,6.300000000000001
Tuas South,2017-02-14,2017,7,3.8,26.9,6.300000000000001
Tuas South,2017-02-15,2017,7,5.6,25.8,6.199999999999999
Tuas South,2017-02-16,2017,7,0,27,5.600000000000001
Tuas South,2017-02-17,2017,7,0,27.8,7.300000000000004
Tuas South,2017-02-18,2017,7,0,27.7,5.5
Tuas South,2017-02-19,2017,8,0,28.1,6.699999999999996
Tuas South,2017-02-20,2017,8,20,27.6,6.799999999999997
Tuas South,2017-02-21,2017,8,32.6,26.8,9.000000000000004
Tuas South,2017-02-22,2017,8,4.4,27.9,5.800000000000001
Tuas South,2017-02-23,2017,8,5.2,27,6.100000000000001
Tuas South,2017-02-24,2017,8,13.4,25.3,2.3999999999999986
Tuas South,2017-02-25,2017,8,2.6,26.7,6.5
Tuas South,2017-02-26,2017,9,17.2,27,6.200000000000003
Tuas South,2017-02-27,2017,9,0,27.9,6.800000000000001
Tuas South,2017-02-28,2017,9,22.8,26.6,5.300000000000001
Tuas South,2017-03-01,2017,9,22.4,25,4.700000000000003
Tuas South,2017-03-02,2017,9,0.8,26.9,5.5
Tuas South,2017-03-03,2017,9,18.6,25.8,4.5
Tuas South,2017-03-04,2017,9,1,25.4,3.8000000000000007
Tuas South,2017-03-05,2017,10,1.8,26.8,6.300000000000001
Tuas South,2017-03-06,2017,10,8.4,26.6,5.600000000000001
Tuas South,2017-03-07,2017,10,0,27.1,4.800000000000001
Tuas South,2017-03-08,2017,10,0,28,6.300000000000001
Tuas South,2017-03-09,2017,10,0.2,27.6,6.899999999999999
Tuas South,2017-03-10,2017,10,0,28,6.400000000000002
Tuas South,2017-03-11,2017,10,0.2,27.7,6.100000000000001
Tuas South,2017-03-12,2017,11,6,27.1,6.100000000000001
Tuas South,2017-03-13,2017,11,0,28.2,4.600000000000001
Tuas South,2017-03-14,2017,11,29.6,26.9,4.699999999999999
Tuas South,2017-03-15,2017,11,0,28.5,5.5
Tuas South,2017-03-16,2017,11,0,28.7,5.800000000000004
Tuas South,2017-03-17,2017,11,0,27.7,5.199999999999999
Tuas South,2017-03-18,2017,11,0,28.3,6.399999999999999
Tuas South,2017-03-19,2017,12,0,28.4,4.699999999999999
Tuas South,2017-03-20,2017,12,4.6,27.1,4
Tuas South,2017-03-21,2017,12,0,28.4,6.100000000000001
Tuas South,2017-03-22,2017,12,4.8,27.9,7.300000000000001
Tuas South,2017-03-23,2017,12,0,29.3,6.199999999999999
Tuas South,2017-03-24,2017,12,0,28.6,4.100000000000001
Tuas South,2017-03-25,2017,12,2.2,28.2,7.199999999999996
Tuas South,2017-03-26,2017,13,9.2,28.5,5.200000000000003
Tuas South,2017-03-27,2017,13,0,28.8,5.099999999999998
Tuas South,2017-03-28,2017,13,2.6,27.4,2.3000000000000007
Tuas South,2017-03-29,2017,13,0,27.4,5.300000000000001
Tuas South,2017-03-30,2017,13,1.4,26.4,3.1999999999999993
Tuas South,2017-03-31,2017,13,0,27.8,4.600000000000001
Tuas South,2017-04-01,2017,13,0,27.8,5.199999999999999
Tuas South,2017-04-02,2017,14,0.8,27.9,4.300000000000001
Tuas South,2017-04-03,2017,14,3.8,27.7,4.5
Tuas South,2017-04-04,2017,14,23,28.5,7
Tuas South,2017-04-05,2017,14,0,29.1,5.100000000000001
Tuas South,2017-04-06,2017,14,0,29.6,4.800000000000001
Tuas South,2017-04-07,2017,14,10,28.4,7.5000000000000036
Tuas South,2017-04-08,2017,14,1.8,27.7,4.100000000000001
Tuas South,2017-04-09,2017,15,0,28.6,6.599999999999998
Tuas South,2017-04-10,2017,15,6.6,27.6,3.5
Tuas South,2017-04-11,2017,15,0,29,5
Tuas South,2017-04-12,2017,15,3.8,29,6.400000000000002
Tuas South,2017-04-13,2017,15,21.4,27.3,5.100000000000001
Tuas South,2017-04-14,2017,15,37.6,27,7
Tuas South,2017-04-15,2017,15,13,27.2,6.399999999999999
Tuas South,2017-04-16,2017,16,0,28.5,6.0000000000000036
Tuas South,2017-04-17,2017,16,17.8,28.3,8.5
Tuas South,2017-04-18,2017,16,42.8,26.6,7.600000000000001
Tuas South,2017-04-19,2017,16,0,28,6.899999999999999
Tuas South,2017-04-20,2017,16,0,28.4,4.099999999999998
Tuas South,2017-04-21,2017,16,102,27.7,6.5
Tuas South,2017-04-22,2017,16,0,28.7,4.400000000000002
Tuas South,2017-04-23,2017,17,0,28.7,3.3000000000000007
Tuas South,2017-04-24,2017,17,0,27.9,4.900000000000002
Tuas South,2017-04-25,2017,17,0.2,27.5,4.400000000000002
Tuas South,2017-04-26,2017,17,0,27.6,3.1999999999999993
Tuas South,2017-04-27,2017,17,9.2,28.1,4.699999999999999
Tuas South,2017-04-28,2017,17,3.8,27.9,6.199999999999999
Tuas South,2017-04-29,2017,17,4.6,28.1,4.5
Tuas South,2017-04-30,2017,18,0,28.9,5.899999999999999
Tuas South,2017-05-01,2017,18,0,29,5
Tuas South,2017-05-02,2017,18,6.4,27.9,4.5
Tuas South,2017-05-03,2017,18,0.4,29,4.399999999999999
Tuas South,2017-05-04,2017,18,24.6,28.5,4.900000000000002
Tuas South,2017-05-05,2017,18,0,28.7,4.5
Tuas South,2017-05-06,2017,18,26.6,28.2,5.600000000000001
Tuas South,2017-05-07,2017,19,13.6,27.9,4.100000000000001
Tuas South,2017-05-08,2017,19,0,28.6,5.300000000000001
Tuas South,2017-05-09,2017,19,21.6,29.2,6.5
Tuas South,2017-05-10,2017,19,23.8,27.3,4.400000000000002
Tuas South,2017-05-11,2017,19,0.2,28.4,6.599999999999998
Tuas South,2017-05-12,2017,19,12.6,28.6,5.300000000000001
Tuas South,2017-05-13,2017,19,0,29.3,3.6999999999999993
Tuas South,2017-05-14,2017,20,0,29.8,4.199999999999996
Tuas South,2017-05-15,2017,20,NA,NA,NA
Tuas South,2017-05-16,2017,20,NA,NA,NA
Tuas South,2017-05-17,2017,20,NA,NA,NA
Tuas South,2017-05-18,2017,20,1.6,29.9,4.800000000000001
Tuas South,2017-05-19,2017,20,12.4,29.4,5.899999999999999
Tuas South,2017-05-20,2017,20,0,30,4.399999999999999
Tuas South,2017-05-21,2017,21,3,28.7,4.899999999999999
Tuas South,2017-05-22,2017,21,50.2,28.6,9.799999999999997
Tuas South,2017-05-23,2017,21,0,29.8,4.799999999999997
Tuas South,2017-05-24,2017,21,29.6,26.5,5.699999999999999
Tuas South,2017-05-25,2017,21,0,28.5,5.899999999999999
Tuas South,2017-05-26,2017,21,16.2,27.7,6.199999999999999
Tuas South,2017-05-27,2017,21,0,28.9,5.5
Tuas South,2017-05-28,2017,22,6,29.1,3.8999999999999986
Tuas South,2017-05-29,2017,22,0,29.5,3.3999999999999986
Tuas South,2017-05-30,2017,22,25.6,NA,NA
Tuas South,2017-05-31,2017,22,5,NA,NA
Tuas South,2017-06-01,2017,22,2.6,28.4,4.600000000000001
Tuas South,2017-06-02,2017,22,0,29.4,4.399999999999999
Tuas South,2017-06-03,2017,22,0,30.2,4.700000000000003
Tuas South,2017-06-04,2017,23,0,30.3,4.299999999999997
Tuas South,2017-06-05,2017,23,0,30.2,4.399999999999999
Tuas South,2017-06-06,2017,23,0,30.1,3.900000000000002
Tuas South,2017-06-07,2017,23,0,NA,NA
Tuas South,2017-06-08,2017,23,0,30.2,4.199999999999996
Tuas South,2017-06-09,2017,23,NA,NA,NA
Tuas South,2017-06-10,2017,23,99.6,29.4,8.900000000000002
Tuas South,2017-06-11,2017,24,0,NA,NA
Tuas South,2017-06-12,2017,24,0,29.8,4.400000000000002
Tuas South,2017-06-13,2017,24,7,29.6,7.5
Tuas South,2017-06-14,2017,24,NA,NA,NA
Tuas South,2017-06-15,2017,24,0,NA,NA
Tuas South,2017-06-16,2017,24,15.8,NA,NA
Tuas South,2017-06-17,2017,24,0,29.3,5.199999999999996
Tuas South,2017-06-18,2017,25,15.8,27.7,6.100000000000001
Tuas South,2017-06-19,2017,25,0,28.6,4.099999999999998
Tuas South,2017-06-20,2017,25,0,29.3,5.100000000000001
Tuas South,2017-06-21,2017,25,0,29.3,3.1999999999999993
Tuas South,2017-06-22,2017,25,0,29.3,3.5
Tuas South,2017-06-23,2017,25,3.6,27.5,5
Tuas South,2017-06-24,2017,25,0,29.2,4.599999999999998
Tuas South,2017-06-25,2017,26,3.6,27.7,4.300000000000001
Tuas South,2017-06-26,2017,26,0,28.5,6.199999999999999
Tuas South,2017-06-27,2017,26,1.6,27,3.6999999999999993
Tuas South,2017-06-28,2017,26,NA,NA,NA
Tuas South,2017-06-29,2017,26,NA,NA,NA
Tuas South,2017-06-30,2017,26,NA,NA,NA
Tuas South,2017-07-01,2017,26,0,29.6,4.9999999999999964
Tuas South,2017-07-02,2017,27,0,29.2,5.900000000000002
Tuas South,2017-07-03,2017,27,35,27.1,4.399999999999999
Tuas South,2017-07-04,2017,27,0,28.8,4.400000000000002
Tuas South,2017-07-05,2017,27,37.6,27.6,6.100000000000001
Tuas South,2017-07-06,2017,27,0,NA,NA
Tuas South,2017-07-07,2017,27,NA,NA,NA
Tuas South,2017-07-08,2017,27,16.8,28.6,6
Tuas South,2017-07-09,2017,28,0,28,3.6999999999999993
Tuas South,2017-07-10,2017,28,0,29,4.700000000000003
Tuas South,2017-07-11,2017,28,0,28.4,3.1000000000000014
Tuas South,2017-07-12,2017,28,24.4,26.8,5
Tuas South,2017-07-13,2017,28,0,28.3,4.100000000000001
Tuas South,2017-07-14,2017,28,16.4,27.1,4.199999999999999
Tuas South,2017-07-15,2017,28,NA,NA,NA
Tuas South,2017-07-16,2017,29,NA,NA,NA
Tuas South,2017-07-17,2017,29,0,29.2,4.200000000000003
Tuas South,2017-07-18,2017,29,0,29,3.1000000000000014
Tuas South,2017-07-19,2017,29,0,28.8,3.6999999999999993
Tuas South,2017-07-20,2017,29,0,28.8,4.199999999999999
Tuas South,2017-07-21,2017,29,0,29.4,4.300000000000001
Tuas South,2017-07-22,2017,29,0,29.7,4.399999999999999
Tuas South,2017-07-23,2017,30,0,29.5,4.599999999999998
Tuas South,2017-07-24,2017,30,0,29.6,4.100000000000001
Tuas South,2017-07-25,2017,30,0,29.7,4.5
Tuas South,2017-07-26,2017,30,0.6,29.1,3.1000000000000014
Tuas South,2017-07-27,2017,30,0,29.7,3.5
Tuas South,2017-07-28,2017,30,0,29.8,4.199999999999996
Tuas South,2017-07-29,2017,30,0,29.8,3.5
Tuas South,2017-07-30,2017,31,0,29.7,3.8000000000000007
Tuas South,2017-07-31,2017,31,1,29.8,4.199999999999999
Tuas South,2017-08-01,2017,31,0,29.8,3.9999999999999964
Tuas South,2017-08-02,2017,31,0,29.8,3.8000000000000043
Tuas South,2017-08-03,2017,31,0,29.7,4.199999999999996
Tuas South,2017-08-04,2017,31,0,29.7,4.399999999999999
Tuas South,2017-08-05,2017,31,0,29.8,4.300000000000001
Tuas South,2017-08-06,2017,32,0.6,29.4,6.200000000000003
Tuas South,2017-08-07,2017,32,0,29.1,2.6000000000000014
Tuas South,2017-08-08,2017,32,8.8,27.6,4.900000000000002
Tuas South,2017-08-09,2017,32,0,28,4.800000000000001
Tuas South,2017-08-10,2017,32,0,29.1,5.399999999999999
Tuas South,2017-08-11,2017,32,39.2,27.2,4.800000000000001
Tuas South,2017-08-12,2017,32,NA,NA,NA
Tuas South,2017-08-13,2017,33,0,27.5,1.4000000000000021
Tuas South,2017-08-14,2017,33,0,NA,NA
Tuas South,2017-08-15,2017,33,42.4,26.2,6.600000000000001
Tuas South,2017-08-16,2017,33,0,28.2,5.099999999999998
Tuas South,2017-08-17,2017,33,9.2,27.5,6.899999999999999
Tuas South,2017-08-18,2017,33,0.4,NA,NA
Tuas South,2017-08-19,2017,33,0.2,29,4.800000000000001
Tuas South,2017-08-20,2017,34,0,29.3,5.199999999999999
Tuas South,2017-08-21,2017,34,0,29.4,4.600000000000001
Tuas South,2017-08-22,2017,34,0.2,27.9,3.5
Tuas South,2017-08-23,2017,34,0,29.4,4.300000000000004
Tuas South,2017-08-24,2017,34,0,29.1,3.599999999999998
Tuas South,2017-08-25,2017,34,0,29,3.1999999999999993
Tuas South,2017-08-26,2017,34,0,29.3,3.8000000000000007
Tuas South,2017-08-27,2017,35,0.2,28.1,4.399999999999999
Tuas South,2017-08-28,2017,35,0,29,3.099999999999998
Tuas South,2017-08-29,2017,35,0,27.3,3.799999999999997
Tuas South,2017-08-30,2017,35,0,28.3,5
Tuas South,2017-08-31,2017,35,0,29.2,6
Tuas South,2017-09-01,2017,35,0,29.6,4.599999999999998
Tuas South,2017-09-02,2017,35,0,29.8,5.800000000000001
Tuas South,2017-09-03,2017,36,0,29.7,4.399999999999999
Tuas South,2017-09-04,2017,36,0,29,5.5
Tuas South,2017-09-05,2017,36,0,29.2,4.5
Tuas South,2017-09-06,2017,36,22.8,27.6,5.5
Tuas South,2017-09-07,2017,36,39.6,28.3,7.600000000000001
Tuas South,2017-09-08,2017,36,35.8,27.3,4.199999999999999
Tuas South,2017-09-09,2017,36,0,28.3,3.3999999999999986
Tuas South,2017-09-10,2017,37,3.2,27.9,5.100000000000001
Tuas South,2017-09-11,2017,37,10.2,26.7,4
Tuas South,2017-09-12,2017,37,0,29.1,6.400000000000002
Tuas South,2017-09-13,2017,37,0,29.5,5.800000000000001
Tuas South,2017-09-14,2017,37,7.8,28.4,6.599999999999998
Tuas South,2017-09-15,2017,37,7,27.8,4.600000000000001
Tuas South,2017-09-16,2017,37,26.6,27.2,5.899999999999999
Tuas South,2017-09-17,2017,38,2.4,28.9,5.200000000000003
Tuas South,2017-09-18,2017,38,9.6,27.2,6.400000000000002
Tuas South,2017-09-19,2017,38,47.8,27,6.5
Tuas South,2017-09-20,2017,38,5.4,27.4,5.5
Tuas South,2017-09-21,2017,38,3.8,27.6,5.5
Tuas South,2017-09-22,2017,38,0,29.1,4.800000000000001
Tuas South,2017-09-23,2017,38,6.8,29.1,6.100000000000001
Tuas South,2017-09-24,2017,39,11.2,28.4,7.900000000000002
Tuas South,2017-09-25,2017,39,0,29.2,4
Tuas South,2017-09-26,2017,39,0.2,28.1,4.600000000000001
Tuas South,2017-09-27,2017,39,7.8,27.7,3.299999999999997
Tuas South,2017-09-28,2017,39,0,28.3,4
Tuas South,2017-09-29,2017,39,78.6,27.5,5.400000000000002
Tuas South,2017-09-30,2017,39,0.6,28,3.1000000000000014
Tuas South,2017-10-01,2017,40,1.6,27.8,3
Tuas South,2017-10-02,2017,40,0,27.8,4.899999999999999
Tuas South,2017-10-03,2017,40,0.2,28.2,3.8999999999999986
Tuas South,2017-10-04,2017,40,19.4,26.3,3.8000000000000007
Tuas South,2017-10-05,2017,40,1.8,28,6.599999999999998
Tuas South,2017-10-06,2017,40,8,27.8,5.599999999999998
Tuas South,2017-10-07,2017,40,2.2,27.9,4.899999999999999
Tuas South,2017-10-08,2017,41,0,28.6,4.899999999999999
Tuas South,2017-10-09,2017,41,5.6,28.5,6.199999999999999
Tuas South,2017-10-10,2017,41,0.6,28.5,6
Tuas South,2017-10-11,2017,41,0.6,28.4,7.299999999999997
Tuas South,2017-10-12,2017,41,92.8,27,5.099999999999998
Tuas South,2017-10-13,2017,41,4.8,27.3,5.800000000000001
Tuas South,2017-10-14,2017,41,0,29.4,3.8000000000000007
Tuas South,2017-10-15,2017,42,0,29.8,4.800000000000004
Tuas South,2017-10-16,2017,42,2.2,29,5.699999999999999
Tuas South,2017-10-17,2017,42,0,30.3,4.599999999999998
Tuas South,2017-10-18,2017,42,0,30.5,6
Tuas South,2017-10-19,2017,42,0,29.9,4
Tuas South,2017-10-20,2017,42,0,30,4.5
Tuas South,2017-10-21,2017,42,0,29.9,3.6999999999999993
Tuas South,2017-10-22,2017,43,0,29.2,4.200000000000003
Tuas South,2017-10-23,2017,43,1.6,29,4.400000000000002
Tuas South,2017-10-24,2017,43,0,28.6,3.1000000000000014
Tuas South,2017-10-25,2017,43,0.4,28.6,5
Tuas South,2017-10-26,2017,43,0,28.5,3.5
Tuas South,2017-10-27,2017,43,0,28.4,3.6000000000000014
Tuas South,2017-10-28,2017,43,0,29.1,5.799999999999997
Tuas South,2017-10-29,2017,44,0,27.9,4.5
