name,add,lon,lat
HK FAMILY CLINIC & SURGERY PTE LTD,BLK 410 ANG MO KIO AVE 10 #01-817 Singapore 560410,103.8544919,1.36282
HL CLINIC PTE LTD,BLK 9 TELOK BLANGAH CRESCENT #01-135 Singapore 090009,103.819248,1.277407
HL DERMAHEALTH AESTHETIC CLINIC PTE LTD,BLK 12 TELOK BLANGAH CRESCENT #01-111 Singapore 090012,103.819525,1.27719
HL FAMILY CLINIC & SURGERY PTE LTD,BLK 111 JALAN BUKIT MERAH #01-1704 Singapore 160111,103.8263599,1.2799179
HL FAMILY CLINIC & SURGERY(BEDOK) PTE LTD,BLK 89 BEDOK NORTH STREET 4 #01-83 Singapore 460089,103.938284,1.333055
HO MEDICAL CENTRE PTE LTD,BLK 352 CLEMENTI AVENUE 2 #01-115 Singapore 120352,103.77153,1.314595
HO MEDICAL CLINIC,101 UPPER CROSS ST PEOPLE'S PARK CTR #03-09 Singapore 058357,103.8436608,1.2856991
HO TONG CLINIC,BLK 35 CIRCUIT RD #01-448 Singapore 370035,103.886,1.329166
HOME TEAM ACADEMY MEDICAL CENTRE,501 OLD CHOA CHU KANG ROAD #01-00 Singapore 698928,103.720855,1.371947
HONG ASSOCIATES CLINIC,111 JLN BUKIT MERAH #01-1682 Singapore 160111,103.8263599,1.2799179
HONG FAMILY CLINIC,282 TAMPINES ST 22 #01-300 Singapore 520282,103.952356,1.347726
HONG WHYE CLINIC,BLK 412 BEDOK NORTH AVE 2 #01-144 Singapore 460412,103.930712,1.330059
HONG'S CLINIC PEOPLE'S PARK CENTRE,101 UPPER CROSS STREET PEOPLE'S PARK CENTRE #B1-37 Singapore 058357,103.8436608,1.2856991
HOPE FAMILY CLINIC AND SURGERY,883 WOODLANDS ST 82 WOODLANDS NORTH PLAZA #02-466A Singapore 730883,103.790708,1.442756
HORIZON MEDICAL CENTRE,200 Upper Thomson Road Thomson Imperial Court #01-11 Singapore 574424,103.835801,1.352012
HOUGANG CENTRAL MEDICAL CLINIC,804 HOUGANG CENTRAL #01-124 Singapore 530804,103.894571,1.370936
HOUGANG CLINIC,BLK 631 HOUGANG AVE 8 #01-16 Singapore 530631,103.881449,1.370693
HOUGANG FAMILY MEDICINE CLINIC,51 HOUGANG AVENUE 9 #02-01 Singapore 538776,103.8827177,1.3750478
HQ SCDF MEDICAL CENTRE,91 UBI AVENUE 4 HQ SINGAPORE CIVIL DEFENCE FORCE #01-00 Singapore 408827,103.89376,1.334208
HT LASER CLINIC,14 SCOTTS ROAD FAR EAST PLAZA #05-13 Singapore 228213,103.833358,1.307249
HUA MEI CLINIC,298 TIONG BAHRU ROAD CENTRAL PLAZA #15-01 TO 06 Singapore 168730,103.827378,1.28613
"HUA MEI CLINIC, WHAMPOA",300 WHAMPOA DRIVE WHAMPOA COMMUNITY CLUB #02-06 Singapore 327737,103.856984,1.324623
HUAN CLINIC,BLK 51 CHIN SWEE ROAD #03-111 Singapore 160051,103.841927,1.287465
HUANG SURGERY PRIVATE LIMITED,491B RIVER VALLEY ROAD VALLEY POINT OFFICE TOWER #03-03A Singapore 248373,103.8270639,1.293086
HUI CLINIC + SURGERY,BLK 157 ANG MO KIO AVE 4 #01-566 Singapore 560157,103.839382,1.37526
HWANG & LIANG FAMILY CLINIC & SURGERY,BLK 476 TAMPINES ST 44 #01-173 Singapore 520476,103.953814,1.361002
HYPERBARIC MEDICAL SERVICES PTE LTD,10 SINARAN DRIVE NOVENA MEDICAL CENTER #10-02 Singapore 307506,103.844476,1.321061
I-HEALTH MEDICAL CLINIC,BLK 30 BENDEMEER ROAD BENDEMEER VILLE #01-883 Singapore 330030,103.863927,1.319344
I.MEDICAL & I.AESTHETICS,1 NORTHPOINT DRIVE NORTHPOINT CITY #B1-176 Singapore 768019,103.8365628,1.4285262
ICA DIVISION CLINIC,10 KALLANG ROAD ICA BUILDING Singapore 208718,103.862452,1.306686
ICARE MEDICAL AND WELLNESS CLINIC,BLK 22 HAVELOCK ROAD #01-701 Singapore 160022,103.828705,1.288768
ICON HEALTH SCREENING,10 SINARAN DRIVE NOVENA MEDICAL CENTER #09-04 Singapore 307506,103.844476,1.321061
ICON MEDICAL AESTHETICS CLINIC,435 ORCHARD ROAD WISMA ATRIA #02-01E Singapore 238877,103.833056,1.30351
ICON MEDICAL CLINIC,BLK 517 JURONG WEST ST 52 #01-101 Singapore 640517,103.719694,1.345807
IDOC CLINIC,21 HOUGANG STREET 51 HOUGANG GREEN SHOPPING MALL #01-43 Singapore 538719,103.888221,1.379502
IDOC CLINIC (HONG KAH) PTE LTD,BLK 502 JURONG WEST AVENUE 1 #01-813 Singapore 640502,103.718008,1.350353
IDS CLINIC,360 ORCHARD ROAD INTERNATIONAL BUILDING #02-02 Singapore 238869,103.830876,1.306348
IDS CLINIC,8 SINARAN DRIVE NOVENA SPECIALIST CENTER #05-09 to 10 Singapore 307470,103.845191,1.320287
IHP MEDICAL CLINIC @ APB,459 JALAN AHMAD IBRAHIM Singapore 639934,103.647081,1.3361749
IHP MEDICAL CLINIC @ GSK,23 ROCHESTER PARK Singapore 139234,103.786962,1.307249
IHP MEDICAL CLINIC @ GSK TUAS,10 TUAS SOUTH AVENUE 8 #01-065 Singapore 637421,103.629492,1.296133
IHP MEDICAL CLINIC @ HP,1150 DEPOT ROAD #05-00 Singapore 109673,103.807381,1.282747
IHP MEDICAL CLINIC @ SKYWORKS,3 BEDOK SOUTH ROAD Singapore 469269,103.929179,1.320688
ILLUMIA MEDICAL,501 ORCHARD ROAD WHEELOCK PLACE #05-12 Singapore 238880,103.830326,1.304598
IM MEDICAL CLINIC,1 TRAS LINK ORCHID HOTEL #02-12 Singapore 078867,103.843891,1.276993
INLIVEN MEDICAL,10 SINARAN DRIVE NOVENA MEDICAL CENTER #08-14 Singapore 307506,103.844476,1.321061
INSYNC MEDICAL,66 EAST COAST ROAD THE FLOW #07-01 Singapore 428778,103.903808,1.30511
INTEGRATED WELLNESS CLINIC,8 SINARAN DRIVE NOVENA SPECIALIST CENTER #05-04 Singapore 307470,103.845191,1.320287
INTEMEDICAL (KOVAN),BLK 210 HOUGANG STREET 21 #01-233 Singapore 530210,103.886963,1.35929
INTEMEDICAL 24 HOUR CLINIC,BLK 525 ANG MO KIO AVENUE 10 CHENG SAN CENTRE #01-2407 Singapore 560525,103.854009,1.372623
INTERNATIONAL MEDICAL CLINIC,293 HOLLAND RD COLD STORAGE JELITA #02-03/04 Singapore 278628,103.785876,1.317728
INTERNATIONAL MEDICAL CLINIC,1 ORCHARD BOULEVARD CAMDEN MEDICAL CENTRE #14-01/02/03/04/05/06/07 Singapore 248649,103.82371500000001,1.303152
INTERNATIONAL MEDICAL CLINIC,88 East Coast Road Katong Square #02-07 Singapore 423371,103.9046894,1.3047255
IPCARE CLINIC,5 LORONG NAPIRI BRIGHT VISION HOSPITAL (LEVEL 2) Singapore 547530,103.8778339,1.371523
ISLAND FAMILY CLINIC (ANCHORVALE),338 ANCHORVALE CRESCENT #01-02 Singapore 540338,103.8896595,1.399153
ISLAND FAMILY CLINIC (BEDOK),BLK 763 BEDOK RESERVOIR VIEW #01-283 Singapore 470763,103.93466600000001,1.3361
ISLAND FAMILY CLINIC (BUKIT BATOK),BLK 447 BUKIT BATOK WEST AVENUE 9 #01-05 Singapore 650447,103.7398486,1.3527196
ISLAND FAMILY CLINIC (FERNVALE),BLK 473A FERNVALE STREET #01-03 Singapore 791473,103.8805131,1.3966499000000001
ISLAND FAMILY CLINIC (KEAT HONG),BLK 803 KEAT HONG CLOSE #01-04 Singapore 680803,103.742853,1.374189
ISLAND FAMILY CLINIC (SENGKANG),BLK 279 SENGKANG EAST AVENUE #01-05 Singapore 540279,103.8932377,1.3864314
ISLAND GROUP CLINIC,100 ORCHARD RD CONCORDE HOTEL & SHOPPING MALL #04-104 Singapore 238840,103.842224,1.300618
ISLAND GROUP CLINIC,19 TANGLIN ROAD TANGLIN SHOPPING CENTRE #06-34 TO 37 Singapore 247909,103.827018,1.306364
ISLAND GROUP CLINIC,BLK 25 NEW UPPER CHANGI RD #01-646 Singapore 462025,103.9334499,1.323454
ISLAND MEDICAL CLINIC,55 Newton Road Revenue House #02-07 Singapore 307987,103.842258,1.319597
IYAC AESTHETIC CLINIC,ONE ORCHARD BOULEVARD CAMDEN MEDICAL CENTRE #06-02/03 Singapore 248649,103.82371500000001,1.303152
J LASER AND AESTHETICS CLINIC,101 IRRAWADDY ROAD ROYAL SQUARE @ NOVENA #19-08/09 Singapore 329565,103.842999,1.3202997
J T MEDICAL CENTRE,BLK 844 TAMPINES ST 82 #01-135 Singapore 520844,103.936474,1.352108
JADE MEDICAL CLINIC PTE LTD,8 EU TONG SEN STREET THE CENTRAL OFFICE TOWER 1 #13-99 Singapore 059818,103.846784,1.288529
JAMIYAH MEDICAL CLINIC,"BLK 31 LORONG 12, GEYLANG, LEVEL 4 JAMIYAH SINGAPORE Singapore 399006",103.87854,1.310387
JANE & LEE SEMBAWANG FAMILY CLINIC,BLK 483 Admiralty Link #01-23 Singapore 750483,103.815519,1.455885
JAPAN CLINIC AND SURGERY,BLK 802 FRENCH RD #01-55 Singapore 200802,103.860105,1.307345
JAS MEDICAL SCREENING CENTRE PTE LTD,67 LOR 27 GEYLANG Singapore 388189,103.883891,1.316171
JINMIN CLINIC,430 CHANGI RD Singapore 419872,103.912273,1.319044
JIREH FAMILY CLINIC,BLK 883 WOODLANDS ST 82 #02-468A Singapore 730883,103.790708,1.442756
JIREH MEDICAL CLINIC,BLK 70 Toa Payoh Lorong 4 #01-335 Singapore 310070,103.852258,1.334824
JJ CLINIC & SURGERY,BLK 107 ANG MO KIO AVENUE 4 #01-150 Singapore 560107,103.837222,1.3714519
JL AESTHETIC & MEDICAL CLINIC,435 ORCHARD ROAD WISMA ATRIA #17-04/05 Singapore 238877,103.833056,1.30351
JO-LIN FAMILY CLINIC & SURGERY,BLK 533 CHOA CHU KANG ST 51 LIMBANG SHOPPING CENTRE #01-29 Singapore 680533,103.743131,1.392015
JOASH FAMILY CLINIC & SURGERY,BLK 1030 UPPER SERANGOON ROAD Singapore 534767,103.888502,1.363024
JOHN CHIAM MEDICAL CLINIC,BLK 21 GHIM MOH ROAD #01-145 Singapore 270021,103.789243,1.310653
JOY CLINIC AND SURGERY,BLK 844 YISHUN ST 81 #01-164 Singapore 760844,103.835288,1.415635
JOY FAMILY CLINIC,BLK 703 BEDOK RESERVOIR ROAD #01-3506 Singapore 470703,103.919774,1.337138
JOYHEALTH MEDICAL CLINIC & SURGERY,825 Tampines Street 81 #01-50 Singapore 520825,103.932742,1.349394
JUBILEE FAMILY PHYSICIANS,BLK 258 PASIR RIS ST 21 #02-16 Singapore 510258,103.964726,1.367095
JURONG DAY & NIGHT CLINIC,BLK 966 JURONG WEST STREET 93 #01-219 Singapore 640966,103.692912,1.341728
JURONG EAST CLINIC,BLK 114 JURONG EAST ST 13 #01-406 Singapore 600114,103.734525,1.339154
JURONG POLYCLINIC,190 JURONG EAST AVENUE 1 Singapore 609788,103.730619,1.349792
JURPOINT MEDICARE CLINIC,1 JURONG WEST CENTRAL 2 JURONG POINT SHOPPING CENTRE #B1A-20B Singapore 648886,103.706464,1.339874
JW CORPORATION CLINIC PTE LTD,BLK 507 Jurong West Street 52 #01-156 Singapore 640507,103.718414,1.348987
K C TAN'S CLINIC & BRIGHT DENTAL SURGERY,1016 UPPER SERANGOON RD Singapore 534754,103.88821,1.362783
K K TAN MEDICAL CLINIC,BLK 284 BISHAN ST 22 #01-209 Singapore 570284,103.843716,1.359077
K L TAY CLINIC & SURGERY,632 BEDOK RESERVOIR RD #01-822 Singapore 470632,103.91397,1.332034
K N CHIN & ASSOCIATES PTE LTD,24 RAFFLES PLACE CLIFFORD CENTRE #02-18 Singapore 048621,103.852123,1.283847
K N CHIN & ASSOCIATES PTE LTD MEDICAL PRACTICE,3 TEMASEK BOULEVARD SUNTEC CITY MALL #02-400 Singapore 038983,103.858967,1.295968
K N LAU CLINIC,6 KENSINGTON PARK RD Singapore 557258,103.866113,1.364697
K P TAN MEDICAL CLINIC,BLK 811 HOUGANG CENTRAL #01-192 Singapore 530811,103.893725,1.371823
K W CHAN MEDICAL CLINIC & SURGERY,2 FIRST STREET SIGLAP V #01-10 Singapore 458278,103.923488,1.313111
K. B. TAN CLINIC & LASER SURGERY,BLK 625 ELIAS RD Elias Mall #01-310 Singapore 510625,103.94193,1.378441
K2 MEDICAL CLINIC,BLK 248 SIMEI STREET 3 MULTI STOREY CAR PARK #01-128 Singapore 520248,103.953308,1.344085
KAI CLINIC,223 EAST COAST ROAD kiv Singapore 428920,103.907151,1.307487
KAI MEDICAL CLINIC,5 Tampines Street 32 Tampines Mart #02-05 Singapore 529284,103.9602589,1.354349
KALLANG BAHRU FAMILY CLINIC PTE. LTD.,BLK 66 KALLANG BAHRU #01-485 Singapore 330066,103.869493,1.320065
KANG AN CLINIC PTE LTD,BLK 644 BT BATOK CENTRAL #01-70 Singapore 650644,103.751665,1.348711
KANG CLINIC,BLK 532 ANG MO KIO AVENUE 10 CHENG SAN CENTRE #01-2465 Singapore 560532,103.854658,1.3737839
KAO & TAN FAMILY MEDICAL CENTRE & SURGERY PTE LTD,BLK 18 JALAN MEMBINA TIONG BAHRU COURT #02-03 Singapore 164018,103.826718,1.28568
KARRI FAMILY CLINIC,BLK 866A TAMPINES ST 83 TAMPINES CENTRAL COMMUNITY COMPLEX #03-05 Singapore 521866,103.934462,1.355507
KARUNYA COMMUNITY CLINIC,BLK 668 CHANDER ROAD #01-16 Singapore 210668,103.851086,1.307745
KATONG FAMILY CLINIC PTE LTD,263 TANJONG KATONG ROAD SUITES@ KATONG #01-03 Singapore 437050,103.895392,1.30782
KCS MEDICAL CENTRE PTE LTD,BLK 515 Bedok North Ave 2 #01-205 Singapore 460515,103.929827,1.332008
KCS MEDICAL GROUP,BLK 718 Bedok Reservoir Road #01-4594 Singapore 470718,103.925831,1.336733
KEAT HONG FAMILY MEDICINE CLINIC,2 CHOA CHU KANG LOOP KEAT HONG COMMUNITY CLUB #03-02 Singapore 689687,103.7450121,1.3843015
KEE CLINIC,BLK 36 HOLLAND DRIVE BUONA VISTA COMMUNITY CLUB #01-10 Singapore 270036,103.792805,1.30946
KELINIK MAJU,BLK 414 Eunos Road 5 #01-60 Singapore 400414,103.898241,1.318286
KENNETH LOO FAMILY CLINIC,152 Bishan St 11 #01-215 Singapore 570152,103.854692,1.345631
KENNETH TAN MEDICAL CLINIC,BLK 658 PUNGGOL EAST #01-07 Singapore 820658,103.9188218,1.4006575000000001
KENSINGTON FAMILY CLINIC,14D KENSINGTON PARK ROAD SERANGOON GARDEN ESTATE Singapore 557265,103.866158,1.365112
KEPPEL MEDICAL GROUP,BLK 9 TELOK BLANGAH CRESCENT #01-139 Singapore 090009,103.819248,1.277407
KEPPEL SHIPYARD MEDICAL CENTRE,BLK 51 PIONEER SECTOR 1 Singapore 628437,103.655761,1.300548
KEPPEL SHIPYARD MEDICAL CENTRE (BENOI),15 BENOI ROAD Singapore 629888,103.6778439,1.29814
KEPPEL SHIPYARD MEDICAL CENTRE (GUL),55 GUL RD Singapore 629353,103.672441,1.295814
KHO CLINIC,BLK 537 BEDOK NORTH ST 3 #01-519 Singapore 460537,103.9242529,1.331769
KHOO CLINIC & SURGERY,998 UPPER SERANGOON RD Singapore 534737,103.887738,1.362352
KHOO FAMILY CLINIC & SURGERY,BLK 2 BEACH ROAD #01-4781 Singapore 190002,103.864834,1.30386
KHOR CLINIC & SURGERY,BLK 424 BT BATOK WEST AVE 2 #01-237 Singapore 650424,103.74553,1.361923
KI MEDICAL CLINIC,BLK 416 ANG MO KIO AVENUE 10 #01-975 Singapore 560416,103.854932,1.3645799
KILLINEY MEDICAL CLINIC,61 KILLINEY ROAD Singapore 239522,103.839562,1.298951
KIM TIAN CLINIC,BLK 71 SENG POH ROAD #01-41 Singapore 160071,103.832429,1.284259
KIN MUN CLINIC,BLK 66 LORONG 4 TOA PAYOH ##01-311/313 Singapore 310066,103.85174,1.335012
KING GEORGE'S MEDICAL CLINIC PTE LTD,803 KING GEORGE'S AVE #01-144 Singapore 200803,103.8608749,1.307798
KINGS MEDICAL CLINIC,59A SERANGOON GARDEN WAY Singapore 555955,103.865675,1.3637729
KIRIN CLINIC & SURGERY,BLK 5 EUNOS CRESCENT #01-2601 Singapore 400005,103.903556,1.32128
KL NG MEDICAL CLINIC PTE LTD,BLK 1 JALAN BUKIT MERAH #01-4530 Singapore 150001,103.8081,1.28649
KLINIK BURHANI,BLK 136 BEDOK NORTH AVE 3 #01-150 Singapore 460136,103.935139,1.328263
KNIGHTSBRIDGE CLINIC,277B SOUTH BRIDGE ROAD Singapore 058826,103.845235,1.281778
KO FAMILY CLINIC,BLK 18 UPPER BOON KENG ROAD #01-1133 Singapore 380018,103.871939,1.314735
KOH CLINIC & SURGERY,BLK 166 BUKIT BATOK WEST AVENUE 8 #01-250 Singapore 650166,103.742713,1.347075
KOH CLINIC & SURGERY PTE LTD,801 TAMPINES AVE 4 #01-269 Singapore 520801,103.937957,1.34703
KOH'S T & T CLINIC AND SURGERY PTE. LTD.,BLK 237 SERANGOON AVE 3 #01-126 Singapore 550237,103.870085,1.354141
KONG KIAN CLINIC,187 UPPER PAYA LEBAR ROAD Singapore 534869,103.885049,1.340096
KOVAN CLINIC,BLK 210 HOUGANG ST 21 #01-271 Singapore 530210,103.886963,1.35929
KOWAYO AESTHETIC CLINIC,1 RAFFLES LINK #01-03B Singapore 039393,103.85588,1.292009
L & H POLYCLINIC AND SURGERY,BLK 59 LENGKOK BAHRU #01-543 Singapore 150059,103.814348,1.288783
L & L FAMILY MEDICINE CLINIC,6 SIN MING ROAD SIN MING PLAZA TOWER 2 #01-07 Singapore 575585,103.836423,1.352852
L'VING VINE MEDICAL & WELLNESS CLINIC,154 WEST COAST ROAD WEST COAST PLAZA #01-84/85 Singapore 127371,103.76629200000001,1.303843
LAI MEDICAL CLINIC PTE LTD,BLK 213 BT BATOK ST 21 #01-209 Singapore 650213,103.752431,1.346886
LAKESIDE FAMILY MEDICINE CLINIC,518A JURONG WEST STREET 52 #01-02 Singapore 641518,103.7189549,1.345284
LAN MEDICAL CLINIC & SURGERY,308 CLEMENTI AVE 4 #01-345 Singapore 120308,103.76687,1.321165
LAVENDER MEDICAL CLINIC & SURGERY PTE LTD,BLK 803 KING GEORGE'S AVENUE #01-186 Singapore 200803,103.8608749,1.307798
LC CLINIC AESTHETICS,BLK 449 CLEMENTI AVENUE 3 (2ND FLOOR) #01-219 Singapore 120449,103.764914,1.313385
LC CLINIC MEDICAL SURGERY AESTHETICS,BLK 446 CLEMENTI AVENUE 3 #01-191 Singapore 120446,103.764777,1.312444
LE PRIVATE CLINIC -MEDICAL AND LASER AESTHETICS-,9 SCOTTS ROAD #08-04 Singapore 228210,103.831788,1.306595
LEE & KOH FAMILY CLINIC,BLK 359 BUKIT BATOK ST 31 #01-389 Singapore 650359,103.751156,1.36126
LEE & TAN FAMILY CLINIC AND SURGERY,BLK 72 CIRCUIT RD #01-03 Singapore 370072,103.887928,1.32456
LEE CLINIC,BLK 467C JOO CHIAT ROAD Singapore 427678,103.90459,1.306541
LEE CLINIC,BLK 123 BEDOK NORTH ST 2 #01-156 Singapore 460123,103.937359,1.329592
LEE CLINIC & SURGERY,BLK 333 KRETA AYER ROAD #01-20 Singapore 080333,103.842723,1.2803199
LEE CLINIC AND SURGERY,BLK 505 ANG MO KIO AVE 8 #01-2684 Singapore 560505,103.849951,1.374855
LEE DISPENSARY,36 CHAI CHEE AVE #01-159 Singapore 461036,103.925329,1.325447
LEE FAMILY CLINIC PTE. LTD.,BLK 762 JURONG WEST STREET 75 GEK POH SHOPPING CENTRE #02-262 Singapore 640762,103.698195,1.349156
LEONG CLINIC,63B LENGKOK BAHRU #01-366 Singapore 152063,103.815171,1.289137
LER CLINIC & SURGERY,BLK 835 TAMPINES ST 83 #01-10 Singapore 520835,103.933929,1.35116
LIAN CLINIC,BLK 18 Marsiling Lane #01-269 Singapore 730018,103.777685,1.443049
LIANG CLINIC,55 SIGLAP ROAD SIGLAP CENTRE #B1-15/16 Singapore 455871,103.92325,1.312606
LIEW CLINIC,BLK 5000G MARINE PARADE ROAD LAGUNA PARK #01-31 Singapore 449290,103.932002,1.310052
LIEW CLINIC & SURGERY,BLK 116 BT MERAH VIEW #01-223 Singapore 151116,103.82146,1.2851459
LIFE CARE CLINIC,BLK 259 BUKIT PANJANG RING ROAD #01-12 Singapore 671259,103.77279,1.377432
LIFE FAMILY CLINIC,BLK 713 ANG MO KIO AVE 6 #01-4052 Singapore 560713,103.846517,1.371464
LIFE FAMILY CLINIC,10 CHOA CHU KANG AVENUE 4 CHOA CHU KANG MRT STATION #01-28/29 Singapore 689810,103.744252,1.385659
LIFE MEDAESTHETIC CLINIC,6 EU TONG SEN STREET THE CENTRAL #05-10 Singapore 059817,103.846694,1.288424
LIFE SPRING MEDICAL CLINIC,825 TAMPINES STREET 81 #01-56 Singapore 520825,103.932742,1.349394
LIFE-LINK CLINIC & SURGERY,BLK 446 PASIR RIS DR 6 #01-120 Singapore 510446,103.957523,1.3703669
LIFECARE FAMILY CLINIC,BLK 524A JELAPANG ROAD GREENRIDGE SHOPPING CENTRE #02-15 Singapore 671524,103.766361,1.384839
LIFECARE FAMILY CLINIC & SURGERY,BLK 102 YISHUN AVE 5 #01-133 Singapore 760102,103.8288369,1.430859
LIFECARE FAMILY CLINIC & SURGERY,BLK 106 HOUGANG AVE 1 #01-1221 Singapore 530106,103.890572,1.353777
LIFECARE MEDICAL CENTRE,36 CIRCUIT ROAD #01-416 Singapore 370036,103.886929,1.328989
LIFELINE BISHAN MEDICAL CLINIC,BLK 501 BISHAN ST 11 #01-376 Singapore 570501,103.849097,1.348388
LIFELINE BUKIT PANJANG MEDICAL CLINIC,BLK 103 GANGSA ROAD #01-37 Singapore 670103,103.768434,1.378629
LIFELINE MEDICAL CENTRE,BLK 710 CLEMENTI WEST ST 2 #01-261 Singapore 120710,103.761484,1.306298
LIFELINE MEDICAL GROUP,BLK 118 RIVERVALE DRIVE RIVERVALE PLAZA #02-18 Singapore 540118,103.901579,1.385427
LIFELINE NEIGHBOURHOOD MEDICAL CLINIC,BLK 280 BUKIT BATOK EAST AVE 3 #01-333 Singapore 650280,103.757137,1.347743
LIFELINE PUNGGOL MEDICAL CLINIC PTE LTD,BLK 198 PUNGGOL FIELD #02-03 Singapore 820198,103.90634,1.39946
LIFELINE YISHUN RING MEDICAL CLINIC,BLK 846 YISHUN RING ROAD #01-3615 Singapore 760846,103.834277,1.416772
LIFELINK SN CLINIC & SURGERY,BLK 153 Serangoon North Avenue 1 #01-534 Singapore 550153,103.872411,1.369972
LIFESCAN MEDICAL CENTRE,290 ORCHARD ROAD PARAGON #07-18 to 20 Singapore 238859,103.836184,1.30451
LIFESCAN MEDICAL CENTRE,10 SINARAN DRIVE NOVENA MEDICAL CENTER #08-02/04 Singapore 307506,103.844476,1.321061
LILY AW PASIR RIS FAMILY CLINIC & SURGERY,BLK 446 PASIR RIS DR 6 #01-116 Singapore 510446,103.957523,1.3703669
LILY NEO CLINIC PTE LTD,101 IRRAWADDY ROAD ROYAL SQUARE MEDICAL SUITES @ NOVENA #21-09 Singapore 329565,103.842999,1.3202997
LIM CLINIC,BLK 446 ANG MO KIO AVE10 #01-1663 Singapore 560446,103.8552799,1.367823
LIM CLINIC,295 CHANGI ROAD Singapore 419773,103.907292,1.31809
LIM CLINIC & SURGERY,BLK 20 CHAI CHEE ROAD #01-418/420 Singapore 461020,103.922814,1.32635
LIM CLINIC & SURGERY,BLK 109 TOA PAYOH LOR 1 #01-312 Singapore 310109,103.846346,1.341253
LIM COUNTRY CLINIC,BLK 208 HOUGANG ST 21 #01-207 Singapore 530208,103.886685,1.358844
LIM MEDICAL CLINIC,BLK 320 CLEMENTI AVE 4 #01-29 Singapore 120320,103.765547,1.31748
LIN & SONS CLINIC & SURGERY PTE LTD,18 TECK WHYE LANE #01-97 Singapore 680018,103.754037,1.378346
LINC AESTHETIC CLINIC PTE LTD,541 ORCHARD ROAD LIAT TOWERS #21-01/02 Singapore 238881,103.830378,1.3052919
LITTLE CROSS FAMILY CLINIC PTE LTD,BLK 929 Tampines St 91 #01-445 Singapore 520929,103.939481,1.346349
LIVEWELL MEDICAL FAMILY CLINIC,20 AH HOOD ROAD ZHONGSHAN MALL #01-08 Singapore 329984,103.8464431,1.3270618
LKCMEDICINE HEALTH SCREENING CENTRE,"11 MANDALAY ROAD Clinical Sciences Building, LKCMedicine #18-01 Singapore 308232",103.8490277,1.3215515
LLOYD LEAS MEDICAL CLINIC,1 COSFORD ROAD Lloyd Leas Community Supervision Centre Singapore 499549,103.980316,1.365015
LLOYDS MEDICAL GROUP,435 ORCHARD ROAD WISMA ATRIA #19-04 Singapore 238877,103.833056,1.30351
LO & LEE CLINIC & SURGERY,BLK 134 LORONG AH SOO #01-462 Singapore 530134,103.886433,1.350452
LOH CLINIC,BLK 45 SIMS DR #01-166 Singapore 380045,103.87832,1.317386
LOI+WONG CLINIC & SURGERY,492 JURONG WEST ST 41 #01-08 Singapore 640492,103.724268,1.350203
LONDON (MH) CLINIC & SURGERY,BLK 104 HOUGANG AVE 1 #01-1123 Singapore 530104,103.890305,1.354793
LOOI SURGERY PTE LTD,102 TOWNER ROAD #01-254 Singapore 322102,103.861876,1.320645
LOTUS MEDICAL CLINIC,155 UPPER PAYA LEBAR ROAD Singapore 534853,103.885717,1.33942
LOW & LEE CLINIC & SURGERY,BLK 55 CHAI CHEE DR #01-202 Singapore 460055,103.919335,1.3265769
LOW MEDICAL CLINIC,BLK 67 KALLANG BAHRU #01-447 Singapore 330067,103.869493,1.320065
LS AESTHETIC CLINIC PTD,435 ORCHARD ROAD WISMA ATRIA #10-04 Singapore 238877,103.833056,1.30351
LUA CLINIC & SURGERY,BLK 350 UBI AVE 1 #01-941 Singapore 400350,103.9018789,1.325864
LUM CLINIC & SURGERY,BLK 109 BUKIT PURMEI RD #01-149 Singapore 090109,103.825288,1.273916
LUSH MEDICAL CLINIC,176 ORCHARD ROAD THE CENTREPOINT #03-31 Singapore 238843,103.839829,1.301949
LUSH MEDICAL CLINIC (HBF),1 MARITIME SQUARE HARBOURFRONT CENTRE #02-65 Singapore 099253,103.819304,1.264553
LUSUMU FAMILY CLINIC,BLK 530 Bedok North St 3 #01-638 Singapore 460530,103.926882,1.333838
LUX MEDICAL AESTHETIC CLINIC,2 HANDY ROAD THE CATHAY #02-09 Singapore 229233,103.847398,1.2993889
M AESTHETIC CLINIC,10 SINARAN DRIVE SQUARE 2 #11-07/08 Singapore 307506,103.844476,1.321061
M LAM CLINIC,739 GEYLANG ROAD Singapore 389649,103.8904249,1.314802
M MEDICAL CLINIC,BLK 681 RACE COURSE ROAD #01-309 Singapore 210681,103.855302,1.313998
MACPHERSON MEDICAL CLINIC,BLK 78 CIRCUIT ROAD #01-488 Singapore 370078,103.885268,1.327882
MAKE-WELL FAMILY CLINIC & SURGERY,BLK 70 LORONG 4 TOA PAYOH #01-351 Singapore 310070,103.852258,1.334824
MANDARIN MEDICAL CENTRE,66 JLN JURONG KECHIL JK BUILDING Singapore 598586,103.773689,1.340323
MANHATTAN MEDICAL CENTRE,151 CHIN SWEE ROAD MANHATTAN HOUSE #01-10/11/12 Singapore 169876,103.84065,1.287186
MAO MEDICAL CENTRE & SURGERY PTE LTD,BLK 149 SILAT AVENUE #01-54 Singapore 160149,103.831752,1.277358
MARINA MEDICAL CENTRE (TIONG BAHRU),BLK 78 GUAN CHUAN ST #01-39 Singapore 160078,103.830487,1.282842
MARINE PARADE CLINIC,BLK 59 MARINE TERRACE #01-81 Singapore 440059,103.914506,1.30588
